1: F - Datetime;1: F - Value;1: Fm' - Datetime;1: Fm' - Value;1: PAR - Datetime;1: PAR - Value;1: Temp - Datetime;1: Temp - Value;1: Y (II) - Datetime;1: Y (II) - Value;1: ETR - Datetime;1: ETR - Value
2024-07-16 08:44:13.194;1189;2024-07-16 08:44:13.194;2060;2024-07-16 08:44:13.194;111;2024-07-16 08:44:13.194;27.0;2024-07-16 08:44:13.194;0.423;2024-07-16 08:44:13.194;9.9
2024-07-16 08:44:23.184;1241;2024-07-16 08:44:23.184;2076;2024-07-16 08:44:23.184;161;2024-07-16 08:44:23.184;27.0;2024-07-16 08:44:23.184;0.402;2024-07-16 08:44:23.184;13.6
2024-07-16 08:44:33.174;1339;2024-07-16 08:44:33.174;2130;2024-07-16 08:44:33.174;221;2024-07-16 08:44:33.174;27.0;2024-07-16 08:44:33.174;0.371;2024-07-16 08:44:33.174;17.2
2024-07-16 08:44:43.165;1435;2024-07-16 08:44:43.165;2149;2024-07-16 08:44:43.165;306;2024-07-16 08:44:43.165;26.9;2024-07-16 08:44:43.165;0.332;2024-07-16 08:44:43.165;21.3
2024-07-16 08:44:53.154;1543;2024-07-16 08:44:53.154;2118;2024-07-16 08:44:53.154;465;2024-07-16 08:44:53.154;27.0;2024-07-16 08:44:53.154;0.271;2024-07-16 08:44:53.154;26.5
2024-07-16 08:45:03.144;1643;2024-07-16 08:45:03.144;2088;2024-07-16 08:45:03.144;697;2024-07-16 08:45:03.144;26.9;2024-07-16 08:45:03.144;0.213;2024-07-16 08:45:03.144;31.2
2024-07-16 08:45:13.134;1716;2024-07-16 08:45:13.134;2040;2024-07-16 08:45:13.134;1027;2024-07-16 08:45:13.134;26.9;2024-07-16 08:45:13.134;0.159;2024-07-16 08:45:13.134;34.3
2024-07-16 08:45:23.124;1763;2024-07-16 08:45:23.124;1986;2024-07-16 08:45:23.124;1537;2024-07-16 08:45:23.124;26.9;2024-07-16 08:45:23.124;0.112;2024-07-16 08:45:23.124;36.2
2024-07-16 08:45:33.114;1754;2024-07-16 08:45:33.114;1923;2024-07-16 08:45:33.114;2007;2024-07-16 08:45:33.114;26.9;2024-07-16 08:45:33.114;0.088;2024-07-16 08:45:33.114;37.1
2024-07-16 08:45:43.104;1754;2024-07-16 08:45:43.104;1865;2024-07-16 08:45:43.104;2811;2024-07-16 08:45:43.104;26.9;2024-07-16 08:45:43.104;0.060;2024-07-16 08:45:43.104;35.4
2024-07-16 08:45:53.094;1732;2024-07-16 08:45:53.094;1808;2024-07-16 08:45:53.094;3662;2024-07-16 08:45:53.094;26.9;2024-07-16 08:45:53.094;0.042;2024-07-16 08:45:53.094;32.3
2024-07-16 08:47:54.123;860;2024-07-16 08:47:54.123;1643;2024-07-16 08:47:54.123;0;2024-07-16 08:47:54.123;26.9;2024-07-16 08:47:54.123;0.477;2024-07-16 08:47:54.123;0.0
2024-07-16 08:48:04.114;1042;2024-07-16 08:48:04.114;1782;2024-07-16 08:48:04.114;61;2024-07-16 08:48:04.114;26.9;2024-07-16 08:48:04.114;0.415;2024-07-16 08:48:04.114;5.3
2024-07-16 08:48:14.104;1074;2024-07-16 08:48:14.104;1817;2024-07-16 08:48:14.104;111;2024-07-16 08:48:14.104;26.9;2024-07-16 08:48:14.104;0.409;2024-07-16 08:48:14.104;9.5
2024-07-16 08:48:24.094;1121;2024-07-16 08:48:24.094;1871;2024-07-16 08:48:24.094;161;2024-07-16 08:48:24.094;26.9;2024-07-16 08:48:24.094;0.401;2024-07-16 08:48:24.094;13.6
2024-07-16 08:48:34.084;1165;2024-07-16 08:48:34.084;1904;2024-07-16 08:48:34.084;221;2024-07-16 08:48:34.084;26.9;2024-07-16 08:48:34.084;0.388;2024-07-16 08:48:34.084;18.0
2024-07-16 08:48:44.073;1226;2024-07-16 08:48:44.073;1922;2024-07-16 08:48:44.073;306;2024-07-16 08:48:44.073;26.9;2024-07-16 08:48:44.073;0.362;2024-07-16 08:48:44.073;23.3
2024-07-16 08:48:54.070;1342;2024-07-16 08:48:54.070;1950;2024-07-16 08:48:54.070;465;2024-07-16 08:48:54.070;26.9;2024-07-16 08:48:54.070;0.312;2024-07-16 08:48:54.070;30.5
2024-07-16 08:49:04.053;1466;2024-07-16 08:49:04.053;1964;2024-07-16 08:49:04.053;697;2024-07-16 08:49:04.053;26.9;2024-07-16 08:49:04.053;0.254;2024-07-16 08:49:04.053;37.2
2024-07-16 08:49:14.041;1558;2024-07-16 08:49:14.041;1954;2024-07-16 08:49:14.041;1028;2024-07-16 08:49:14.041;26.9;2024-07-16 08:49:14.041;0.203;2024-07-16 08:49:14.041;43.8
2024-07-16 08:49:24.033;1648;2024-07-16 08:49:24.033;1933;2024-07-16 08:49:24.033;1538;2024-07-16 08:49:24.033;26.9;2024-07-16 08:49:24.033;0.147;2024-07-16 08:49:24.033;47.5
2024-07-16 08:49:34.023;1672;2024-07-16 08:49:34.023;1889;2024-07-16 08:49:34.023;2009;2024-07-16 08:49:34.023;26.9;2024-07-16 08:49:34.023;0.115;2024-07-16 08:49:34.023;48.5
2024-07-16 08:49:44.014;1700;2024-07-16 08:49:44.014;1853;2024-07-16 08:49:44.014;2811;2024-07-16 08:49:44.014;26.9;2024-07-16 08:49:44.014;0.083;2024-07-16 08:49:44.014;49.0
2024-07-16 08:49:54.003;1700;2024-07-16 08:49:54.003;1802;2024-07-16 08:49:54.003;3668;2024-07-16 08:49:54.003;26.9;2024-07-16 08:49:54.003;0.057;2024-07-16 08:49:54.003;43.9
2024-07-16 08:51:39.842;929;2024-07-16 08:51:39.842;1891;2024-07-16 08:51:39.842;0;2024-07-16 08:51:39.842;26.8;2024-07-16 08:51:39.842;0.509;2024-07-16 08:51:39.842;0.0
2024-07-16 08:51:49.833;1099;2024-07-16 08:51:49.833;1971;2024-07-16 08:51:49.833;61;2024-07-16 08:51:49.833;26.9;2024-07-16 08:51:49.833;0.442;2024-07-16 08:51:49.833;5.7
2024-07-16 08:51:59.822;1129;2024-07-16 08:51:59.822;2029;2024-07-16 08:51:59.822;111;2024-07-16 08:51:59.822;26.8;2024-07-16 08:51:59.822;0.444;2024-07-16 08:51:59.822;10.3
2024-07-16 08:52:09.813;1198;2024-07-16 08:52:09.813;2109;2024-07-16 08:52:09.813;161;2024-07-16 08:52:09.813;26.9;2024-07-16 08:52:09.813;0.432;2024-07-16 08:52:09.813;14.6
2024-07-16 08:52:19.808;1270;2024-07-16 08:52:19.808;2130;2024-07-16 08:52:19.808;221;2024-07-16 08:52:19.808;26.9;2024-07-16 08:52:19.808;0.404;2024-07-16 08:52:19.808;18.7
2024-07-16 08:52:29.797;1361;2024-07-16 08:52:29.797;2145;2024-07-16 08:52:29.797;306;2024-07-16 08:52:29.797;26.9;2024-07-16 08:52:29.797;0.366;2024-07-16 08:52:29.797;23.5
2024-07-16 08:52:39.784;1502;2024-07-16 08:52:39.784;2143;2024-07-16 08:52:39.784;465;2024-07-16 08:52:39.784;26.9;2024-07-16 08:52:39.784;0.299;2024-07-16 08:52:39.784;29.2
2024-07-16 08:52:49.772;1629;2024-07-16 08:52:49.772;2133;2024-07-16 08:52:49.772;697;2024-07-16 08:52:49.772;26.9;2024-07-16 08:52:49.772;0.236;2024-07-16 08:52:49.772;34.5
2024-07-16 08:52:59.762;1736;2024-07-16 08:52:59.762;2102;2024-07-16 08:52:59.762;1027;2024-07-16 08:52:59.762;26.8;2024-07-16 08:52:59.762;0.174;2024-07-16 08:52:59.762;37.5
2024-07-16 08:53:09.751;1805;2024-07-16 08:53:09.751;2066;2024-07-16 08:53:09.751;1537;2024-07-16 08:53:09.751;26.9;2024-07-16 08:53:09.751;0.126;2024-07-16 08:53:09.751;40.7
2024-07-16 08:53:19.742;1830;2024-07-16 08:53:19.742;2029;2024-07-16 08:53:19.742;2009;2024-07-16 08:53:19.742;26.9;2024-07-16 08:53:19.742;0.098;2024-07-16 08:53:19.742;41.3
2024-07-16 08:53:29.733;1843;2024-07-16 08:53:29.733;1982;2024-07-16 08:53:29.733;2809;2024-07-16 08:53:29.733;26.9;2024-07-16 08:53:29.733;0.070;2024-07-16 08:53:29.733;41.3
2024-07-16 08:53:39.722;1846;2024-07-16 08:53:39.722;1938;2024-07-16 08:53:39.722;3666;2024-07-16 08:53:39.722;26.9;2024-07-16 08:53:39.722;0.047;2024-07-16 08:53:39.722;36.2
2024-07-16 08:59:37.946;1247;2024-07-16 08:59:37.946;2419;2024-07-16 08:59:37.946;0;2024-07-16 08:59:37.946;27.1;2024-07-16 08:59:37.946;0.484;2024-07-16 08:59:37.946;0.0
2024-07-16 08:59:47.936;1402;2024-07-16 08:59:47.936;2404;2024-07-16 08:59:47.936;61;2024-07-16 08:59:47.936;27.1;2024-07-16 08:59:47.936;0.417;2024-07-16 08:59:47.936;5.3
2024-07-16 08:59:57.916;1452;2024-07-16 08:59:57.916;2425;2024-07-16 08:59:57.916;111;2024-07-16 08:59:57.916;27.1;2024-07-16 08:59:57.916;0.401;2024-07-16 08:59:57.916;9.3
2024-07-16 09:00:07.906;1509;2024-07-16 09:00:07.906;2417;2024-07-16 09:00:07.906;161;2024-07-16 09:00:07.906;27.1;2024-07-16 09:00:07.906;0.376;2024-07-16 09:00:07.906;12.7
2024-07-16 09:00:17.901;1580;2024-07-16 09:00:17.901;2443;2024-07-16 09:00:17.901;221;2024-07-16 09:00:17.901;27.1;2024-07-16 09:00:17.901;0.353;2024-07-16 09:00:17.901;16.4
2024-07-16 09:00:27.885;1684;2024-07-16 09:00:27.885;2444;2024-07-16 09:00:27.885;306;2024-07-16 09:00:27.885;27.1;2024-07-16 09:00:27.885;0.311;2024-07-16 09:00:27.885;20.0
2024-07-16 09:00:37.875;1817;2024-07-16 09:00:37.875;2420;2024-07-16 09:00:37.875;465;2024-07-16 09:00:37.875;27.1;2024-07-16 09:00:37.875;0.249;2024-07-16 09:00:37.875;24.3
2024-07-16 09:00:47.866;1945;2024-07-16 09:00:47.866;2405;2024-07-16 09:00:47.866;697;2024-07-16 09:00:47.866;27.1;2024-07-16 09:00:47.866;0.191;2024-07-16 09:00:47.866;28.0
2024-07-16 09:00:57.856;2035;2024-07-16 09:00:57.856;2377;2024-07-16 09:00:57.856;1027;2024-07-16 09:00:57.856;27.1;2024-07-16 09:00:57.856;0.144;2024-07-16 09:00:57.856;31.1
2024-07-16 09:01:07.845;2131;2024-07-16 09:01:07.845;2384;2024-07-16 09:01:07.845;1537;2024-07-16 09:01:07.845;27.1;2024-07-16 09:01:07.845;0.106;2024-07-16 09:01:07.845;34.2
2024-07-16 09:01:17.835;2187;2024-07-16 09:01:17.835;2380;2024-07-16 09:01:17.835;2009;2024-07-16 09:01:17.835;27.1;2024-07-16 09:01:17.835;0.081;2024-07-16 09:01:17.835;34.2
2024-07-16 09:01:27.825;2201;2024-07-16 09:01:27.825;2342;2024-07-16 09:01:27.825;2811;2024-07-16 09:01:27.825;27.1;2024-07-16 09:01:27.825;0.060;2024-07-16 09:01:27.825;35.4
2024-07-16 09:01:37.815;2210;2024-07-16 09:01:37.815;2302;2024-07-16 09:01:37.815;3668;2024-07-16 09:01:37.815;27.1;2024-07-16 09:01:37.815;0.040;2024-07-16 09:01:37.815;30.8
2024-07-16 09:03:10.895;637;2024-07-16 09:03:10.895;1280;2024-07-16 09:03:10.895;0;2024-07-16 09:03:10.895;27.2;2024-07-16 09:03:10.895;0.502;2024-07-16 09:03:10.895;0.0
2024-07-16 09:03:20.885;726;2024-07-16 09:03:20.885;1291;2024-07-16 09:03:20.885;61;2024-07-16 09:03:20.885;27.2;2024-07-16 09:03:20.885;0.438;2024-07-16 09:03:20.885;5.6
2024-07-16 09:03:30.865;745;2024-07-16 09:03:30.865;1314;2024-07-16 09:03:30.865;111;2024-07-16 09:03:30.865;27.2;2024-07-16 09:03:30.865;0.433;2024-07-16 09:03:30.865;10.1
2024-07-16 09:03:40.855;771;2024-07-16 09:03:40.855;1346;2024-07-16 09:03:40.855;161;2024-07-16 09:03:40.855;27.2;2024-07-16 09:03:40.855;0.427;2024-07-16 09:03:40.855;14.4
2024-07-16 09:03:50.845;807;2024-07-16 09:03:50.845;1365;2024-07-16 09:03:50.845;221;2024-07-16 09:03:50.845;27.2;2024-07-16 09:03:50.845;0.409;2024-07-16 09:03:50.845;19.0
2024-07-16 09:04:00.835;852;2024-07-16 09:04:00.835;1378;2024-07-16 09:04:00.835;306;2024-07-16 09:04:00.835;27.2;2024-07-16 09:04:00.835;0.382;2024-07-16 09:04:00.835;24.5
2024-07-16 09:04:10.825;941;2024-07-16 09:04:10.825;1391;2024-07-16 09:04:10.825;465;2024-07-16 09:04:10.825;27.3;2024-07-16 09:04:10.825;0.324;2024-07-16 09:04:10.825;31.6
2024-07-16 09:04:20.815;1013;2024-07-16 09:04:20.815;1388;2024-07-16 09:04:20.815;697;2024-07-16 09:04:20.815;27.3;2024-07-16 09:04:20.815;0.270;2024-07-16 09:04:20.815;39.5
2024-07-16 09:04:30.805;1098;2024-07-16 09:04:30.805;1393;2024-07-16 09:04:30.805;1027;2024-07-16 09:04:30.805;27.3;2024-07-16 09:04:30.805;0.212;2024-07-16 09:04:30.805;45.7
2024-07-16 09:04:40.795;1180;2024-07-16 09:04:40.795;1398;2024-07-16 09:04:40.795;1537;2024-07-16 09:04:40.795;27.3;2024-07-16 09:04:40.795;0.156;2024-07-16 09:04:40.795;50.4
2024-07-16 09:04:50.785;1231;2024-07-16 09:04:50.785;1400;2024-07-16 09:04:50.785;2007;2024-07-16 09:04:50.785;27.3;2024-07-16 09:04:50.785;0.121;2024-07-16 09:04:50.785;51.0
2024-07-16 09:05:00.775;1269;2024-07-16 09:05:00.775;1394;2024-07-16 09:05:00.775;2809;2024-07-16 09:05:00.775;27.3;2024-07-16 09:05:00.775;0.090;2024-07-16 09:05:00.775;53.1
2024-07-16 09:05:10.765;1296;2024-07-16 09:05:10.765;1388;2024-07-16 09:05:10.765;3665;2024-07-16 09:05:10.765;27.3;2024-07-16 09:05:10.765;0.066;2024-07-16 09:05:10.765;50.8
2024-07-16 09:06:54.715;503;2024-07-16 09:06:54.715;863;2024-07-16 09:06:54.715;0;2024-07-16 09:06:54.715;27.6;2024-07-16 09:06:54.715;0.417;2024-07-16 09:06:54.715;0.0
2024-07-16 09:07:04.705;541;2024-07-16 09:07:04.705;882;2024-07-16 09:07:04.705;61;2024-07-16 09:07:04.705;27.6;2024-07-16 09:07:04.705;0.387;2024-07-16 09:07:04.705;5.0
2024-07-16 09:07:14.695;547;2024-07-16 09:07:14.695;893;2024-07-16 09:07:14.695;111;2024-07-16 09:07:14.695;27.6;2024-07-16 09:07:14.695;0.387;2024-07-16 09:07:14.695;9.0
2024-07-16 09:07:24.684;562;2024-07-16 09:07:24.684;915;2024-07-16 09:07:24.684;161;2024-07-16 09:07:24.684;27.7;2024-07-16 09:07:24.684;0.386;2024-07-16 09:07:24.684;13.1
2024-07-16 09:07:34.674;579;2024-07-16 09:07:34.674;932;2024-07-16 09:07:34.674;221;2024-07-16 09:07:34.674;27.7;2024-07-16 09:07:34.674;0.379;2024-07-16 09:07:34.674;17.6
2024-07-16 09:07:44.664;607;2024-07-16 09:07:44.664;945;2024-07-16 09:07:44.664;306;2024-07-16 09:07:44.664;27.7;2024-07-16 09:07:44.664;0.358;2024-07-16 09:07:44.664;23.0
2024-07-16 09:07:54.660;656;2024-07-16 09:07:54.660;960;2024-07-16 09:07:54.660;465;2024-07-16 09:07:54.660;27.7;2024-07-16 09:07:54.660;0.317;2024-07-16 09:07:54.660;31.0
2024-07-16 09:08:04.642;709;2024-07-16 09:08:04.642;970;2024-07-16 09:08:04.642;697;2024-07-16 09:08:04.642;27.7;2024-07-16 09:08:04.642;0.269;2024-07-16 09:08:04.642;39.4
2024-07-16 09:08:14.634;763;2024-07-16 09:08:14.634;974;2024-07-16 09:08:14.634;1027;2024-07-16 09:08:14.634;27.8;2024-07-16 09:08:14.634;0.217;2024-07-16 09:08:14.634;46.8
2024-07-16 09:08:24.624;810;2024-07-16 09:08:24.624;975;2024-07-16 09:08:24.624;1535;2024-07-16 09:08:24.624;27.8;2024-07-16 09:08:24.624;0.169;2024-07-16 09:08:24.624;54.5
2024-07-16 09:08:34.614;838;2024-07-16 09:08:34.614;973;2024-07-16 09:08:34.614;2007;2024-07-16 09:08:34.614;27.8;2024-07-16 09:08:34.614;0.139;2024-07-16 09:08:34.614;58.6
2024-07-16 09:08:44.602;875;2024-07-16 09:08:44.602;975;2024-07-16 09:08:44.602;2811;2024-07-16 09:08:44.602;27.8;2024-07-16 09:08:44.602;0.103;2024-07-16 09:08:44.602;60.8
2024-07-16 09:08:54.594;900;2024-07-16 09:08:54.594;971;2024-07-16 09:08:54.594;3664;2024-07-16 09:08:54.594;27.8;2024-07-16 09:08:54.594;0.073;2024-07-16 09:08:54.594;56.2
2024-07-16 09:10:59.973;432;2024-07-16 09:10:59.973;618;2024-07-16 09:10:59.973;0;2024-07-16 09:10:59.973;27.9;2024-07-16 09:10:59.973;0.301;2024-07-16 09:10:59.973;0.0
2024-07-16 09:11:09.963;458;2024-07-16 09:11:09.963;628;2024-07-16 09:11:09.963;61;2024-07-16 09:11:09.963;27.9;2024-07-16 09:11:09.963;0.271;2024-07-16 09:11:09.963;3.5
2024-07-16 09:11:19.954;463;2024-07-16 09:11:19.954;635;2024-07-16 09:11:19.954;111;2024-07-16 09:11:19.954;28.0;2024-07-16 09:11:19.954;0.271;2024-07-16 09:11:19.954;6.3
2024-07-16 09:11:29.943;472;2024-07-16 09:11:29.943;647;2024-07-16 09:11:29.943;159;2024-07-16 09:11:29.943;28.0;2024-07-16 09:11:29.943;0.270;2024-07-16 09:11:29.943;9.0
2024-07-16 09:11:39.933;481;2024-07-16 09:11:39.933;658;2024-07-16 09:11:39.933;221;2024-07-16 09:11:39.933;28.0;2024-07-16 09:11:39.933;0.269;2024-07-16 09:11:39.933;12.5
2024-07-16 09:11:49.923;496;2024-07-16 09:11:49.923;667;2024-07-16 09:11:49.923;306;2024-07-16 09:11:49.923;28.0;2024-07-16 09:11:49.923;0.256;2024-07-16 09:11:49.923;16.5
2024-07-16 09:11:59.913;517;2024-07-16 09:11:59.913;674;2024-07-16 09:11:59.913;465;2024-07-16 09:11:59.913;28.0;2024-07-16 09:11:59.913;0.233;2024-07-16 09:11:59.913;22.8
2024-07-16 09:12:09.903;545;2024-07-16 09:12:09.903;684;2024-07-16 09:12:09.903;697;2024-07-16 09:12:09.903;28.1;2024-07-16 09:12:09.903;0.203;2024-07-16 09:12:09.903;29.7
2024-07-16 09:12:19.893;576;2024-07-16 09:12:19.893;690;2024-07-16 09:12:19.893;1027;2024-07-16 09:12:19.893;28.1;2024-07-16 09:12:19.893;0.165;2024-07-16 09:12:19.893;35.6
2024-07-16 09:12:29.883;610;2024-07-16 09:12:29.883;698;2024-07-16 09:12:29.883;1535;2024-07-16 09:12:29.883;28.1;2024-07-16 09:12:29.883;0.126;2024-07-16 09:12:29.883;40.6
2024-07-16 09:12:39.873;631;2024-07-16 09:12:39.873;703;2024-07-16 09:12:39.873;2006;2024-07-16 09:12:39.873;28.2;2024-07-16 09:12:39.873;0.102;2024-07-16 09:12:39.873;43.0
2024-07-16 09:12:49.863;657;2024-07-16 09:12:49.863;707;2024-07-16 09:12:49.863;2808;2024-07-16 09:12:49.863;28.2;2024-07-16 09:12:49.863;0.071;2024-07-16 09:12:49.863;41.9
2024-07-16 09:12:59.803;677;2024-07-16 09:12:59.803;717;2024-07-16 09:12:59.803;3662;2024-07-16 09:12:59.803;28.4;2024-07-16 09:12:59.803;0.056;2024-07-16 09:12:59.803;43.1
2024-07-16 09:15:07.852;479;2024-07-16 09:15:07.852;651;2024-07-16 09:15:07.852;0;2024-07-16 09:15:07.852;28.8;2024-07-16 09:15:07.852;0.264;2024-07-16 09:15:07.852;0.0
2024-07-16 09:15:17.843;500;2024-07-16 09:15:17.843;658;2024-07-16 09:15:17.843;61;2024-07-16 09:15:17.843;28.9;2024-07-16 09:15:17.843;0.240;2024-07-16 09:15:17.843;3.1
2024-07-16 09:15:27.832;505;2024-07-16 09:15:27.832;665;2024-07-16 09:15:27.832;111;2024-07-16 09:15:27.832;28.9;2024-07-16 09:15:27.832;0.241;2024-07-16 09:15:27.832;5.6
2024-07-16 09:15:37.822;517;2024-07-16 09:15:37.822;685;2024-07-16 09:15:37.822;159;2024-07-16 09:15:37.822;29.0;2024-07-16 09:15:37.822;0.245;2024-07-16 09:15:37.822;8.2
2024-07-16 09:15:47.813;536;2024-07-16 09:15:47.813;699;2024-07-16 09:15:47.813;221;2024-07-16 09:15:47.813;29.0;2024-07-16 09:15:47.813;0.233;2024-07-16 09:15:47.813;10.8
2024-07-16 09:15:57.797;542;2024-07-16 09:15:57.797;704;2024-07-16 09:15:57.797;306;2024-07-16 09:15:57.797;29.0;2024-07-16 09:15:57.797;0.230;2024-07-16 09:15:57.797;14.8
2024-07-16 09:16:07.792;567;2024-07-16 09:16:07.792;718;2024-07-16 09:16:07.792;465;2024-07-16 09:16:07.792;29.1;2024-07-16 09:16:07.792;0.210;2024-07-16 09:16:07.792;20.5
2024-07-16 09:16:17.782;592;2024-07-16 09:16:17.782;719;2024-07-16 09:16:17.782;697;2024-07-16 09:16:17.782;29.1;2024-07-16 09:16:17.782;0.177;2024-07-16 09:16:17.782;25.9
