1: F - Datetime;1: F - Value;1: Fm' - Datetime;1: Fm' - Value;1: PAR - Datetime;1: PAR - Value;1: Temp - Datetime;1: Temp - Value;1: Y (II) - Datetime;1: Y (II) - Value;1: ETR - Datetime;1: ETR - Value
2024-07-14 11:53:36.551;783;2024-07-14 11:53:36.551;981;2024-07-14 11:53:36.551;222;2024-07-14 11:53:36.551;30.4;2024-07-14 11:53:46.541;0.196;2024-07-14 11:53:46.541;12.6
2024-07-14 11:53:46.541;804;2024-07-14 11:53:46.541;1000;2024-07-14 11:53:46.541;307;2024-07-14 11:53:46.541;30.4;2024-07-14 11:53:56.530;0.182;2024-07-14 11:53:56.530;17.8
2024-07-14 11:53:56.530;832;2024-07-14 11:53:56.530;1017;2024-07-14 11:53:56.530;465;2024-07-14 11:53:56.530;30.4;2024-07-14 11:54:06.541;0.157;2024-07-14 11:54:06.541;22.9
2024-07-14 11:54:06.541;873;2024-07-14 11:54:06.541;1035;2024-07-14 11:54:06.541;695;2024-07-14 11:54:06.541;30.5;2024-07-14 11:54:16.531;0.126;2024-07-14 11:54:16.531;27.1
2024-07-14 11:54:16.531;915;2024-07-14 11:54:16.531;1047;2024-07-14 11:54:16.531;1024;2024-07-14 11:54:16.531;30.6;2024-07-14 11:54:26.520;0.095;2024-07-14 11:54:26.520;30.6
2024-07-14 11:54:26.520;955;2024-07-14 11:54:26.520;1055;2024-07-14 11:54:26.520;1532;2024-07-14 11:54:26.520;30.6;2024-07-14 11:54:36.511;0.078;2024-07-14 11:54:36.511;32.8
2024-07-14 11:54:36.511;977;2024-07-14 11:54:36.511;1060;2024-07-14 11:54:36.511;2001;2024-07-14 11:54:36.511;30.6;2024-07-14 11:54:46.500;0.057;2024-07-14 11:54:46.500;33.5
2024-07-14 11:54:46.500;998;2024-07-14 11:54:46.500;1058;2024-07-14 11:54:46.500;2799;2024-07-14 11:54:46.500;30.5;2024-07-14 11:54:56.480;0.042;2024-07-14 11:54:56.480;32.2
2024-07-14 11:54:56.480;1005;2024-07-14 11:54:56.480;1049;2024-07-14 11:54:56.480;3651;2024-07-14 11:54:56.480;30.4;2024-07-14 11:56:22.230;0.225;2024-07-14 11:56:22.230;0.0
2024-07-14 11:56:22.230;898;2024-07-14 11:56:22.230;1158;2024-07-14 11:56:22.230;0;2024-07-14 11:56:22.230;29.9;2024-07-14 11:56:32.220;0.182;2024-07-14 11:56:32.220;2.4
2024-07-14 11:56:32.220;954;2024-07-14 11:56:32.220;1166;2024-07-14 11:56:32.220;62;2024-07-14 11:56:32.220;29.8;2024-07-14 11:56:42.210;0.186;2024-07-14 11:56:42.210;4.4
2024-07-14 11:56:42.210;965;2024-07-14 11:56:42.210;1185;2024-07-14 11:56:42.210;112;2024-07-14 11:56:42.210;29.8;2024-07-14 11:56:52.200;0.183;2024-07-14 11:56:52.200;6.2
2024-07-14 11:56:52.200;992;2024-07-14 11:56:52.200;1214;2024-07-14 11:56:52.200;162;2024-07-14 11:56:52.200;29.8;2024-07-14 11:57:02.190;0.181;2024-07-14 11:57:02.190;8.4
2024-07-14 11:57:02.190;1015;2024-07-14 11:57:02.190;1240;2024-07-14 11:57:02.190;222;2024-07-14 11:57:02.190;29.8;2024-07-14 11:57:12.180;0.172;2024-07-14 11:57:12.180;11.1
2024-07-14 11:57:12.180;1042;2024-07-14 11:57:12.180;1259;2024-07-14 11:57:12.180;306;2024-07-14 11:57:12.180;29.8;2024-07-14 11:57:22.170;0.152;2024-07-14 11:57:22.170;14.8
2024-07-14 11:57:22.170;1085;2024-07-14 11:57:22.170;1279;2024-07-14 11:57:22.170;465;2024-07-14 11:57:22.170;29.8;2024-07-14 11:57:32.160;0.121;2024-07-14 11:57:32.160;17.7
2024-07-14 11:57:32.160;1133;2024-07-14 11:57:32.160;1289;2024-07-14 11:57:32.160;695;2024-07-14 11:57:32.160;29.8;2024-07-14 11:57:42.150;0.096;2024-07-14 11:57:42.150;20.6
2024-07-14 11:57:42.150;1176;2024-07-14 11:57:42.150;1301;2024-07-14 11:57:42.150;1024;2024-07-14 11:57:42.150;29.8;2024-07-14 11:57:52.140;0.070;2024-07-14 11:57:52.140;22.5
2024-07-14 11:57:52.140;1217;2024-07-14 11:57:52.140;1309;2024-07-14 11:57:52.140;1532;2024-07-14 11:57:52.140;29.8;2024-07-14 11:58:02.130;0.055;2024-07-14 11:58:02.130;23.1
2024-07-14 11:58:02.130;1235;2024-07-14 11:58:02.130;1307;2024-07-14 11:58:02.130;2001;2024-07-14 11:58:02.130;29.8;2024-07-14 11:58:12.120;0.040;2024-07-14 11:58:12.120;23.5
2024-07-14 11:58:12.120;1255;2024-07-14 11:58:12.120;1307;2024-07-14 11:58:12.120;2800;2024-07-14 11:58:12.120;29.8;2024-07-14 11:58:22.110;0.028;2024-07-14 11:58:22.110;21.5
2024-07-14 11:58:22.110;1264;2024-07-14 11:58:22.110;1301;2024-07-14 11:58:22.110;3651;2024-07-14 11:58:22.110;29.8;2024-07-14 11:59:58.509;0.309;2024-07-14 11:59:58.509;0.0
2024-07-14 11:59:58.509;318;2024-07-14 11:59:58.509;460;2024-07-14 11:59:58.509;0;2024-07-14 11:59:58.509;29.6;2024-07-14 12:00:08.499;0.303;2024-07-14 12:00:08.499;3.9
2024-07-14 12:00:08.499;324;2024-07-14 12:00:08.499;465;2024-07-14 12:00:08.499;62;2024-07-14 12:00:08.499;29.6;2024-07-14 12:00:18.489;0.306;2024-07-14 12:00:18.489;7.2
2024-07-14 12:00:18.489;372;2024-07-14 12:00:18.489;536;2024-07-14 12:00:18.489;112;2024-07-14 12:00:18.489;29.6;2024-07-14 12:00:28.479;0.303;2024-07-14 12:00:28.479;10.2
2024-07-14 12:00:28.479;385;2024-07-14 12:00:28.479;552;2024-07-14 12:00:28.479;161;2024-07-14 12:00:28.479;29.5;2024-07-14 12:00:38.469;0.314;2024-07-14 12:00:38.469;14.6
2024-07-14 12:00:38.469;380;2024-07-14 12:00:38.469;554;2024-07-14 12:00:38.469;222;2024-07-14 12:00:38.469;29.5;2024-07-14 12:00:48.459;0.310;2024-07-14 12:00:48.459;19.9
2024-07-14 12:00:48.459;394;2024-07-14 12:00:48.459;571;2024-07-14 12:00:48.459;306;2024-07-14 12:00:48.459;29.5;2024-07-14 12:00:58.449;0.291;2024-07-14 12:00:58.449;28.4
2024-07-14 12:00:58.449;424;2024-07-14 12:00:58.449;598;2024-07-14 12:00:58.449;465;2024-07-14 12:00:58.449;29.4;2024-07-14 12:01:08.439;0.260;2024-07-14 12:01:08.439;37.9
2024-07-14 12:01:08.439;448;2024-07-14 12:01:08.439;605;2024-07-14 12:01:08.439;695;2024-07-14 12:01:08.439;29.4;2024-07-14 12:01:18.429;0.226;2024-07-14 12:01:18.429;48.6
2024-07-14 12:01:18.429;468;2024-07-14 12:01:18.429;605;2024-07-14 12:01:18.429;1024;2024-07-14 12:01:18.429;29.4;2024-07-14 12:01:28.419;0.184;2024-07-14 12:01:28.419;59.2
2024-07-14 12:01:28.419;509;2024-07-14 12:01:28.419;624;2024-07-14 12:01:28.419;1533;2024-07-14 12:01:28.419;29.4;2024-07-14 12:01:38.409;0.152;2024-07-14 12:01:38.409;63.9
2024-07-14 12:01:38.409;536;2024-07-14 12:01:38.409;632;2024-07-14 12:01:38.409;2002;2024-07-14 12:01:38.409;29.4;2024-07-14 12:01:48.399;0.118;2024-07-14 12:01:48.399;69.4
2024-07-14 12:01:48.399;553;2024-07-14 12:01:48.399;627;2024-07-14 12:01:48.399;2800;2024-07-14 12:01:48.399;29.3;2024-07-14 12:01:58.389;0.087;2024-07-14 12:01:58.389;66.7
2024-07-14 12:01:58.389;575;2024-07-14 12:01:58.389;630;2024-07-14 12:01:58.389;3653;2024-07-14 12:01:58.389;29.3;2024-07-14 12:03:51.969;0.324;2024-07-14 12:03:51.969;0.0
2024-07-14 12:03:51.969;688;2024-07-14 12:03:51.969;1017;2024-07-14 12:03:51.969;0;2024-07-14 12:03:51.969;29.2;2024-07-14 12:04:01.959;0.292;2024-07-14 12:04:01.959;3.8
2024-07-14 12:04:01.959;750;2024-07-14 12:04:01.959;1060;2024-07-14 12:04:01.959;62;2024-07-14 12:04:01.959;29.2;2024-07-14 12:04:11.968;0.296;2024-07-14 12:04:11.968;7.0
2024-07-14 12:04:11.968;768;2024-07-14 12:04:11.968;1091;2024-07-14 12:04:11.968;112;2024-07-14 12:04:11.968;29.2;2024-07-14 12:04:21.958;0.288;2024-07-14 12:04:21.958;9.7
2024-07-14 12:04:21.958;797;2024-07-14 12:04:21.958;1120;2024-07-14 12:04:21.958;161;2024-07-14 12:04:21.958;29.1;2024-07-14 12:04:31.948;0.278;2024-07-14 12:04:31.948;13.0
2024-07-14 12:04:31.948;832;2024-07-14 12:04:31.948;1152;2024-07-14 12:04:31.948;222;2024-07-14 12:04:31.948;29.1;2024-07-14 12:04:41.938;0.253;2024-07-14 12:04:41.938;16.3
2024-07-14 12:04:41.938;880;2024-07-14 12:04:41.938;1178;2024-07-14 12:04:41.938;306;2024-07-14 12:04:41.938;29.1;2024-07-14 12:04:51.928;0.214;2024-07-14 12:04:51.928;20.9
2024-07-14 12:04:51.928;940;2024-07-14 12:04:51.928;1196;2024-07-14 12:04:51.928;465;2024-07-14 12:04:51.928;29.2;2024-07-14 12:05:01.918;0.173;2024-07-14 12:05:01.918;25.2
2024-07-14 12:05:01.918;999;2024-07-14 12:05:01.918;1208;2024-07-14 12:05:01.918;695;2024-07-14 12:05:01.918;29.2;2024-07-14 12:05:11.908;0.133;2024-07-14 12:05:11.908;28.6
2024-07-14 12:05:11.908;1049;2024-07-14 12:05:11.908;1210;2024-07-14 12:05:11.908;1024;2024-07-14 12:05:11.908;29.1;2024-07-14 12:05:21.898;0.097;2024-07-14 12:05:21.898;31.2
2024-07-14 12:05:21.898;1089;2024-07-14 12:05:21.898;1206;2024-07-14 12:05:21.898;1532;2024-07-14 12:05:21.898;29.1;2024-07-14 12:05:31.888;0.073;2024-07-14 12:05:31.888;30.7
2024-07-14 12:05:31.888;1106;2024-07-14 12:05:31.888;1193;2024-07-14 12:05:31.888;2002;2024-07-14 12:05:31.888;29.1;2024-07-14 12:05:41.818;0.053;2024-07-14 12:05:41.818;31.2
2024-07-14 12:05:41.818;1121;2024-07-14 12:05:41.818;1184;2024-07-14 12:05:41.818;2801;2024-07-14 12:05:41.818;29.1;2024-07-14 12:05:51.858;0.037;2024-07-14 12:05:51.858;28.4
2024-07-14 12:05:51.858;1132;2024-07-14 12:05:51.858;1175;2024-07-14 12:05:51.858;3652;2024-07-14 12:05:51.858;29.1;2024-07-14 12:11:43.330;0.330;2024-07-14 12:11:43.330;0.0
2024-07-14 12:11:43.330;393;2024-07-14 12:11:43.330;587;2024-07-14 12:11:43.330;0;2024-07-14 12:11:43.330;29.1;2024-07-14 12:11:53.320;0.325;2024-07-14 12:11:53.320;4.2
2024-07-14 12:11:53.320;385;2024-07-14 12:11:53.320;570;2024-07-14 12:11:53.320;62;2024-07-14 12:11:53.320;29.1;2024-07-14 12:12:03.300;0.312;2024-07-14 12:12:03.300;7.3
2024-07-14 12:12:03.300;394;2024-07-14 12:12:03.300;573;2024-07-14 12:12:03.300;112;2024-07-14 12:12:03.300;29.0;2024-07-14 12:12:13.290;0.325;2024-07-14 12:12:13.290;11.0
2024-07-14 12:12:13.290;394;2024-07-14 12:12:13.290;584;2024-07-14 12:12:13.290;161;2024-07-14 12:12:13.290;29.0;2024-07-14 12:12:23.281;0.320;2024-07-14 12:12:23.281;14.9
2024-07-14 12:12:23.281;397;2024-07-14 12:12:23.281;584;2024-07-14 12:12:23.281;222;2024-07-14 12:12:23.281;29.0;2024-07-14 12:12:33.270;0.312;2024-07-14 12:12:33.270;20.0
2024-07-14 12:12:33.270;408;2024-07-14 12:12:33.270;593;2024-07-14 12:12:33.270;306;2024-07-14 12:12:33.270;29.0;2024-07-14 12:12:43.260;0.289;2024-07-14 12:12:43.260;28.2
2024-07-14 12:12:43.260;431;2024-07-14 12:12:43.260;606;2024-07-14 12:12:43.260;465;2024-07-14 12:12:43.260;29.0;2024-07-14 12:12:53.250;0.253;2024-07-14 12:12:53.250;37.0
2024-07-14 12:12:53.250;449;2024-07-14 12:12:53.250;601;2024-07-14 12:12:53.250;697;2024-07-14 12:12:53.250;29.0;2024-07-14 12:13:03.190;0.201;2024-07-14 12:13:03.190;43.3
2024-07-14 12:13:03.190;473;2024-07-14 12:13:03.190;592;2024-07-14 12:13:03.190;1026;2024-07-14 12:13:03.190;29.0;2024-07-14 12:13:13.230;0.162;2024-07-14 12:13:13.230;52.2
2024-07-14 12:13:13.230;493;2024-07-14 12:13:13.230;588;2024-07-14 12:13:13.230;1533;2024-07-14 12:13:13.230;28.9;2024-07-14 12:13:23.220;0.132;2024-07-14 12:13:23.220;55.5
2024-07-14 12:13:23.220;501;2024-07-14 12:13:23.220;577;2024-07-14 12:13:23.220;2002;2024-07-14 12:13:23.220;28.9;2024-07-14 12:13:33.210;0.104;2024-07-14 12:13:33.210;61.2
2024-07-14 12:13:33.210;511;2024-07-14 12:13:33.210;570;2024-07-14 12:13:33.210;2801;2024-07-14 12:13:33.210;28.9;2024-07-14 12:13:43.200;0.071;2024-07-14 12:13:43.200;54.5
2024-07-14 12:13:43.200;512;2024-07-14 12:13:43.200;551;2024-07-14 12:13:43.200;3653;2024-07-14 12:13:43.200;28.9;2024-07-14 12:15:20.140;0.286;2024-07-14 12:15:20.140;0.1
2024-07-14 12:15:20.140;587;2024-07-14 12:15:20.140;822;2024-07-14 12:15:20.140;1;2024-07-14 12:15:20.140;29.3;2024-07-14 12:15:30.129;0.249;2024-07-14 12:15:30.129;3.2
2024-07-14 12:15:30.129;638;2024-07-14 12:15:30.129;849;2024-07-14 12:15:30.129;62;2024-07-14 12:15:30.129;29.3;2024-07-14 12:15:40.110;0.244;2024-07-14 12:15:40.110;5.7
2024-07-14 12:15:40.110;653;2024-07-14 12:15:40.110;864;2024-07-14 12:15:40.110;111;2024-07-14 12:15:40.110;29.3;2024-07-14 12:15:50.099;0.245;2024-07-14 12:15:50.099;8.3
2024-07-14 12:15:50.099;668;2024-07-14 12:15:50.099;885;2024-07-14 12:15:50.099;161;2024-07-14 12:15:50.099;29.3;2024-07-14 12:16:00.089;0.243;2024-07-14 12:16:00.089;11.3
2024-07-14 12:16:00.089;686;2024-07-14 12:16:00.089;906;2024-07-14 12:16:00.089;222;2024-07-14 12:16:00.089;29.4;2024-07-14 12:16:10.079;0.235;2024-07-14 12:16:10.079;15.1
2024-07-14 12:16:10.079;705;2024-07-14 12:16:10.079;921;2024-07-14 12:16:10.079;306;2024-07-14 12:16:10.079;29.4;2024-07-14 12:16:20.070;0.217;2024-07-14 12:16:20.070;21.2
2024-07-14 12:16:20.070;738;2024-07-14 12:16:20.070;942;2024-07-14 12:16:20.070;465;2024-07-14 12:16:20.070;29.3;2024-07-14 12:16:30.059;0.188;2024-07-14 12:16:30.059;27.4
2024-07-14 12:16:30.059;776;2024-07-14 12:16:30.059;956;2024-07-14 12:16:30.059;695;2024-07-14 12:16:30.059;29.3;2024-07-14 12:16:40.049;0.152;2024-07-14 12:16:40.049;32.7
2024-07-14 12:16:40.049;817;2024-07-14 12:16:40.049;963;2024-07-14 12:16:40.049;1024;2024-07-14 12:16:40.049;29.3;2024-07-14 12:16:50.040;0.118;2024-07-14 12:16:50.040;38.0
2024-07-14 12:16:50.040;858;2024-07-14 12:16:50.040;973;2024-07-14 12:16:50.040;1533;2024-07-14 12:16:50.040;29.3;2024-07-14 12:17:00.029;0.095;2024-07-14 12:17:00.029;39.9
2024-07-14 12:17:00.029;885;2024-07-14 12:17:00.029;978;2024-07-14 12:17:00.029;2002;2024-07-14 12:17:00.029;29.3;2024-07-14 12:17:10.019;0.072;2024-07-14 12:17:10.019;42.4
2024-07-14 12:17:10.019;913;2024-07-14 12:17:10.019;984;2024-07-14 12:17:10.019;2801;2024-07-14 12:17:10.019;29.4;2024-07-14 12:17:20.009;0.053;2024-07-14 12:17:20.009;40.7
2024-07-14 12:17:20.009;931;2024-07-14 12:17:20.009;983;2024-07-14 12:17:20.009;3653;2024-07-14 12:17:20.009;29.3;2024-07-14 12:19:04.237;0.273;2024-07-14 12:19:04.237;0.0
2024-07-14 12:19:04.237;519;2024-07-14 12:19:04.237;714;2024-07-14 12:19:04.237;0;2024-07-14 12:19:04.237;29.3;2024-07-14 12:19:14.223;0.228;2024-07-14 12:19:14.223;3.0
2024-07-14 12:19:14.223;563;2024-07-14 12:19:14.223;729;2024-07-14 12:19:14.223;62;2024-07-14 12:19:14.223;29.2;2024-07-14 12:19:24.216;0.234;2024-07-14 12:19:24.216;5.5
2024-07-14 12:19:24.216;570;2024-07-14 12:19:24.216;744;2024-07-14 12:19:24.216;112;2024-07-14 12:19:24.216;29.2;2024-07-14 12:19:34.205;0.232;2024-07-14 12:19:34.205;7.8
2024-07-14 12:19:34.205;588;2024-07-14 12:19:34.205;766;2024-07-14 12:19:34.205;161;2024-07-14 12:19:34.205;29.2;2024-07-14 12:19:44.194;0.235;2024-07-14 12:19:44.194;11.0
2024-07-14 12:19:44.194;605;2024-07-14 12:19:44.194;791;2024-07-14 12:19:44.194;222;2024-07-14 12:19:44.194;29.1;2024-07-14 12:19:54.178;0.225;2024-07-14 12:19:54.178;14.5
2024-07-14 12:19:54.178;621;2024-07-14 12:19:54.178;801;2024-07-14 12:19:54.178;306;2024-07-14 12:19:54.178;29.1;2024-07-14 12:20:04.172;0.198;2024-07-14 12:20:04.172;19.3
2024-07-14 12:20:04.172;655;2024-07-14 12:20:04.172;817;2024-07-14 12:20:04.172;465;2024-07-14 12:20:04.172;29.1;2024-07-14 12:20:14.162;0.170;2024-07-14 12:20:14.162;24.8
2024-07-14 12:20:14.162;688;2024-07-14 12:20:14.162;829;2024-07-14 12:20:14.162;695;2024-07-14 12:20:14.162;29.0;2024-07-14 12:20:24.154;0.139;2024-07-14 12:20:24.154;29.9
2024-07-14 12:20:24.154;723;2024-07-14 12:20:24.154;840;2024-07-14 12:20:24.154;1024;2024-07-14 12:20:24.154;29.0;2024-07-14 12:20:34.138;0.108;2024-07-14 12:20:34.138;34.8
2024-07-14 12:20:34.138;754;2024-07-14 12:20:34.138;845;2024-07-14 12:20:34.138;1533;2024-07-14 12:20:34.138;29.0;2024-07-14 12:20:44.133;0.083;2024-07-14 12:20:44.133;34.9
2024-07-14 12:20:44.133;781;2024-07-14 12:20:44.133;852;2024-07-14 12:20:44.133;2003;2024-07-14 12:20:44.133;29.0;2024-07-14 12:20:54.111;0.064;2024-07-14 12:20:54.111;37.6
2024-07-14 12:20:54.111;805;2024-07-14 12:20:54.111;860;2024-07-14 12:20:54.111;2801;2024-07-14 12:20:54.111;29.0;2024-07-14 12:21:04.110;0.049;2024-07-14 12:21:04.110;37.6
2024-07-14 12:21:04.110;821;2024-07-14 12:21:04.110;863;2024-07-14 12:21:04.110;3655;2024-07-14 12:21:04.110;29.0;2024-07-14 12:22:49.749;0.233;2024-07-14 12:22:49.749;0.0
2024-07-14 12:22:49.749;335;2024-07-14 12:22:49.749;437;2024-07-14 12:22:49.749;0;2024-07-14 12:22:49.749;28.8;2024-07-14 12:22:59.744;0.213;2024-07-14 12:22:59.744;2.8
2024-07-14 12:22:59.744;350;2024-07-14 12:22:59.744;445;2024-07-14 12:22:59.744;62;2024-07-14 12:22:59.744;28.8;2024-07-14 12:23:09.730;0.215;2024-07-14 12:23:09.730;5.0
2024-07-14 12:23:09.730;357;2024-07-14 12:23:09.730;455;2024-07-14 12:23:09.730;111;2024-07-14 12:23:09.730;28.8;2024-07-14 12:23:19.722;0.215;2024-07-14 12:23:19.722;7.3
2024-07-14 12:23:19.722;366;2024-07-14 12:23:19.722;466;2024-07-14 12:23:19.722;161;2024-07-14 12:23:19.722;28.8;2024-07-14 12:23:29.706;0.228;2024-07-14 12:23:29.706;10.6
2024-07-14 12:23:29.706;370;2024-07-14 12:23:29.706;479;2024-07-14 12:23:29.706;222;2024-07-14 12:23:29.706;28.8;2024-07-14 12:23:39.703;0.228;2024-07-14 12:23:39.703;14.7
2024-07-14 12:23:39.703;375;2024-07-14 12:23:39.703;486;2024-07-14 12:23:39.703;306;2024-07-14 12:23:39.703;28.8;2024-07-14 12:23:49.687;0.207;2024-07-14 12:23:49.687;20.2
2024-07-14 12:23:49.687;394;2024-07-14 12:23:49.687;497;2024-07-14 12:23:49.687;465;2024-07-14 12:23:49.687;28.8;2024-07-14 12:23:59.679;0.185;2024-07-14 12:23:59.679;27.0
2024-07-14 12:23:59.679;414;2024-07-14 12:23:59.679;508;2024-07-14 12:23:59.679;695;2024-07-14 12:23:59.679;28.7;2024-07-14 12:24:09.692;0.149;2024-07-14 12:24:09.692;32.0
2024-07-14 12:24:09.692;440;2024-07-14 12:24:09.692;517;2024-07-14 12:24:09.692;1024;2024-07-14 12:24:09.692;28.7;2024-07-14 12:24:19.677;0.118;2024-07-14 12:24:19.677;38.0
2024-07-14 12:24:19.677;464;2024-07-14 12:24:19.677;526;2024-07-14 12:24:19.677;1533;2024-07-14 12:24:19.677;28.7;2024-07-14 12:24:29.670;0.102;2024-07-14 12:24:29.670;42.9
2024-07-14 12:24:29.670;476;2024-07-14 12:24:29.670;530;2024-07-14 12:24:29.670;2002;2024-07-14 12:24:29.670;28.7;2024-07-14 12:24:39.660;0.079;2024-07-14 12:24:39.660;46.5
2024-07-14 12:24:39.660;492;2024-07-14 12:24:39.660;534;2024-07-14 12:24:39.660;2801;2024-07-14 12:24:39.660;28.7;2024-07-14 12:24:49.651;0.037;2024-07-14 12:24:49.651;28.4
2024-07-14 12:24:49.651;470;2024-07-14 12:24:49.651;488;2024-07-14 12:24:49.651;3653;2024-07-14 12:24:49.651;28.6;2024-07-14 12:26:18.671;0.367;2024-07-14 12:26:18.671;0.0
2024-07-14 12:26:18.671;379;2024-07-14 12:26:18.671;599;2024-07-14 12:26:18.671;0;2024-07-14 12:26:18.671;28.6;2024-07-14 12:26:28.659;0.348;2024-07-14 12:26:28.659;4.5
2024-07-14 12:26:28.659;404;2024-07-14 12:26:28.659;620;2024-07-14 12:26:28.659;62;2024-07-14 12:26:28.659;28.6;2024-07-14 12:26:38.654;0.350;2024-07-14 12:26:38.654;8.2
2024-07-14 12:26:38.654;417;2024-07-14 12:26:38.654;642;2024-07-14 12:26:38.654;112;2024-07-14 12:26:38.654;28.6;2024-07-14 12:26:48.639;0.350;2024-07-14 12:26:48.639;11.8
2024-07-14 12:26:48.639;428;2024-07-14 12:26:48.639;658;2024-07-14 12:26:48.639;161;2024-07-14 12:26:48.639;28.7;2024-07-14 12:26:58.632;0.342;2024-07-14 12:26:58.632;15.9
2024-07-14 12:26:58.632;451;2024-07-14 12:26:58.632;685;2024-07-14 12:26:58.632;222;2024-07-14 12:26:58.632;28.7;2024-07-14 12:27:08.625;0.328;2024-07-14 12:27:08.625;21.1
2024-07-14 12:27:08.625;473;2024-07-14 12:27:08.625;704;2024-07-14 12:27:08.625;306;2024-07-14 12:27:08.625;28.7;2024-07-14 12:27:18.615;0.293;2024-07-14 12:27:18.615;28.6
2024-07-14 12:27:18.615;509;2024-07-14 12:27:18.615;720;2024-07-14 12:27:18.615;465;2024-07-14 12:27:18.615;28.7;2024-07-14 12:27:28.600;0.246;2024-07-14 12:27:28.600;35.9
2024-07-14 12:27:28.600;554;2024-07-14 12:27:28.600;735;2024-07-14 12:27:28.600;695;2024-07-14 12:27:28.600;28.6;2024-07-14 12:27:38.586;0.207;2024-07-14 12:27:38.586;44.5
2024-07-14 12:27:38.586;595;2024-07-14 12:27:38.586;750;2024-07-14 12:27:38.586;1024;2024-07-14 12:27:38.586;28.6;2024-07-14 12:27:48.577;0.156;2024-07-14 12:27:48.577;50.2
2024-07-14 12:27:48.577;633;2024-07-14 12:27:48.577;750;2024-07-14 12:27:48.577;1533;2024-07-14 12:27:48.577;28.6;2024-07-14 12:27:58.570;0.129;2024-07-14 12:27:58.570;54.2
2024-07-14 12:27:58.570;655;2024-07-14 12:27:58.570;752;2024-07-14 12:27:58.570;2002;2024-07-14 12:27:58.570;28.6;2024-07-14 12:28:08.560;0.108;2024-07-14 12:28:08.560;63.6
2024-07-14 12:28:08.560;677;2024-07-14 12:28:08.560;759;2024-07-14 12:28:08.560;2803;2024-07-14 12:28:08.560;28.6;2024-07-14 12:28:18.549;0.067;2024-07-14 12:28:18.549;51.4
2024-07-14 12:28:18.549;699;2024-07-14 12:28:18.549;749;2024-07-14 12:28:18.549;3655;2024-07-14 12:28:18.549;28.6;2024-07-14 12:34:52.929;0.405;2024-07-14 12:34:52.929;0.0
2024-07-14 12:34:52.929;1143;2024-07-14 12:34:52.929;1921;2024-07-14 12:34:52.929;0;2024-07-14 12:34:52.929;28.4;2024-07-14 12:35:02.959;0.357;2024-07-14 12:35:02.959;4.6
2024-07-14 12:35:02.959;1252;2024-07-14 12:35:02.959;1947;2024-07-14 12:35:02.959;62;2024-07-14 12:35:02.959;28.4;2024-07-14 12:35:12.948;0.348;2024-07-14 12:35:12.948;8.2
2024-07-14 12:35:12.948;1288;2024-07-14 12:35:12.948;1976;2024-07-14 12:35:12.948;112;2024-07-14 12:35:12.948;28.4;2024-07-14 12:35:22.939;0.341;2024-07-14 12:35:22.939;11.5
2024-07-14 12:35:22.939;1322;2024-07-14 12:35:22.939;2006;2024-07-14 12:35:22.939;161;2024-07-14 12:35:22.939;28.4;2024-07-14 12:35:32.929;0.317;2024-07-14 12:35:32.929;14.8
2024-07-14 12:35:32.929;1386;2024-07-14 12:35:32.929;2028;2024-07-14 12:35:32.929;222;2024-07-14 12:35:32.929;28.4;2024-07-14 12:35:42.919;0.277;2024-07-14 12:35:42.919;17.9
2024-07-14 12:35:42.919;1470;2024-07-14 12:35:42.919;2032;2024-07-14 12:35:42.919;307;2024-07-14 12:35:42.919;28.4;2024-07-14 12:35:52.909;0.226;2024-07-14 12:35:52.909;22.1
2024-07-14 12:35:52.909;1560;2024-07-14 12:35:52.909;2016;2024-07-14 12:35:52.909;465;2024-07-14 12:35:52.909;28.3;2024-07-14 12:36:02.899;0.174;2024-07-14 12:36:02.899;25.4
2024-07-14 12:36:02.899;1657;2024-07-14 12:36:02.899;2007;2024-07-14 12:36:02.899;695;2024-07-14 12:36:02.899;28.3;2024-07-14 12:36:12.878;0.134;2024-07-14 12:36:12.878;28.9
2024-07-14 12:36:12.878;1725;2024-07-14 12:36:12.878;1993;2024-07-14 12:36:12.878;1026;2024-07-14 12:36:12.878;28.3;2024-07-14 12:36:22.869;0.093;2024-07-14 12:36:22.869;29.9
2024-07-14 12:36:22.869;1778;2024-07-14 12:36:22.869;1961;2024-07-14 12:36:22.869;1533;2024-07-14 12:36:22.869;28.3;2024-07-14 12:36:32.859;0.070;2024-07-14 12:36:32.859;29.4
2024-07-14 12:36:32.859;1799;2024-07-14 12:36:32.859;1934;2024-07-14 12:36:32.859;2003;2024-07-14 12:36:32.859;28.3;2024-07-14 12:36:42.848;0.049;2024-07-14 12:36:42.848;28.9
2024-07-14 12:36:42.848;1791;2024-07-14 12:36:42.848;1883;2024-07-14 12:36:42.848;2804;2024-07-14 12:36:42.848;28.2;2024-07-14 12:36:52.838;0.034;2024-07-14 12:36:52.838;26.1
2024-07-14 12:36:52.838;1792;2024-07-14 12:36:52.838;1856;2024-07-14 12:36:52.838;3656;2024-07-14 12:36:52.838;28.2;2024-07-14 12:38:54.878;0.473;2024-07-14 12:38:54.878;0.0
2024-07-14 12:38:54.878;302;2024-07-14 12:38:54.878;573;2024-07-14 12:38:54.878;0;2024-07-14 12:38:54.878;28.0;2024-07-14 12:39:04.858;0.433;2024-07-14 12:39:04.858;5.6
