1: F - Datetime;1: F - Value;1: Fm' - Datetime;1: Fm' - Value;1: PAR - Datetime;1: PAR - Value;1: Temp - Datetime;1: Temp - Value;1: Y (II) - Datetime;1: Y (II) - Value;1: ETR - Datetime;1: ETR - Value
2024-07-15 08:27:51.412;385;2024-07-15 08:27:51.412;826;2024-07-15 08:27:51.412;112;2024-07-15 08:27:51.412;25.1;2024-07-15 08:27:51.412;0.534;2024-07-15 08:27:51.412;12.6
2024-07-15 08:28:01.402;390;2024-07-15 08:28:01.402;831;2024-07-15 08:28:01.402;162;2024-07-15 08:28:01.402;25.1;2024-07-15 08:28:01.402;0.531;2024-07-15 08:28:01.402;18.1
2024-07-15 08:28:11.340;390;2024-07-15 08:28:11.340;822;2024-07-15 08:28:11.340;224;2024-07-15 08:28:11.340;25.1;2024-07-15 08:28:11.340;0.526;2024-07-15 08:28:11.340;24.7
2024-07-15 08:28:21.384;397;2024-07-15 08:28:21.384;819;2024-07-15 08:28:21.384;309;2024-07-15 08:28:21.384;25.1;2024-07-15 08:28:21.384;0.515;2024-07-15 08:28:21.384;33.4
2024-07-15 08:28:31.378;438;2024-07-15 08:28:31.378;827;2024-07-15 08:28:31.378;467;2024-07-15 08:28:31.378;25.1;2024-07-15 08:28:31.378;0.470;2024-07-15 08:28:31.378;46.1
2024-07-15 08:28:41.368;490;2024-07-15 08:28:41.368;836;2024-07-15 08:28:41.368;701;2024-07-15 08:28:41.368;25.1;2024-07-15 08:28:41.368;0.414;2024-07-15 08:28:41.368;60.9
2024-07-15 08:28:51.358;532;2024-07-15 08:28:51.358;804;2024-07-15 08:28:51.358;1032;2024-07-15 08:28:51.358;25.1;2024-07-15 08:28:51.358;0.338;2024-07-15 08:28:51.358;73.3
2024-07-15 08:29:01.344;602;2024-07-15 08:29:01.344;817;2024-07-15 08:29:01.344;1542;2024-07-15 08:29:01.344;25.1;2024-07-15 08:29:01.344;0.263;2024-07-15 08:29:01.344;85.2
2024-07-15 08:29:11.331;638;2024-07-15 08:29:11.331;817;2024-07-15 08:29:11.331;2015;2024-07-15 08:29:11.331;25.1;2024-07-15 08:29:11.331;0.219;2024-07-15 08:29:11.331;92.7
2024-07-15 08:29:21.320;678;2024-07-15 08:29:21.320;806;2024-07-15 08:29:21.320;2821;2024-07-15 08:29:21.320;25.2;2024-07-15 08:29:21.320;0.159;2024-07-15 08:29:21.320;94.2
2024-07-15 08:29:31.312;699;2024-07-15 08:29:31.312;795;2024-07-15 08:29:31.312;3680;2024-07-15 08:29:31.312;25.1;2024-07-15 08:29:31.312;0.121;2024-07-15 08:29:31.312;93.5
2024-07-15 08:31:21.562;1108;2024-07-15 08:31:21.562;2728;2024-07-15 08:31:21.562;0;2024-07-15 08:31:21.562;25.2;2024-07-15 08:31:21.562;0.594;2024-07-15 08:31:21.562;0.0
2024-07-15 08:31:31.550;1373;2024-07-15 08:31:31.550;2718;2024-07-15 08:31:31.550;62;2024-07-15 08:31:31.550;25.2;2024-07-15 08:31:31.550;0.495;2024-07-15 08:31:31.550;6.4
2024-07-15 08:31:41.545;1393;2024-07-15 08:31:41.545;2735;2024-07-15 08:31:41.545;112;2024-07-15 08:31:41.545;25.2;2024-07-15 08:31:41.545;0.491;2024-07-15 08:31:41.545;11.5
2024-07-15 08:31:51.538;1484;2024-07-15 08:31:51.538;2804;2024-07-15 08:31:51.538;162;2024-07-15 08:31:51.538;25.2;2024-07-15 08:31:51.538;0.471;2024-07-15 08:31:51.538;16.0
2024-07-15 08:32:01.519;1622;2024-07-15 08:32:01.519;2816;2024-07-15 08:32:01.519;224;2024-07-15 08:32:01.519;25.2;2024-07-15 08:32:01.519;0.424;2024-07-15 08:32:01.519;19.9
2024-07-15 08:32:11.508;1788;2024-07-15 08:32:11.508;2818;2024-07-15 08:32:11.508;309;2024-07-15 08:32:11.508;25.2;2024-07-15 08:32:11.508;0.366;2024-07-15 08:32:11.508;23.7
2024-07-15 08:32:21.507;1998;2024-07-15 08:32:21.507;2804;2024-07-15 08:32:21.507;467;2024-07-15 08:32:21.507;25.2;2024-07-15 08:32:21.507;0.287;2024-07-15 08:32:21.507;28.1
2024-07-15 08:32:31.494;2168;2024-07-15 08:32:31.494;2767;2024-07-15 08:32:31.494;699;2024-07-15 08:32:31.494;25.2;2024-07-15 08:32:31.494;0.216;2024-07-15 08:32:31.494;31.7
2024-07-15 08:32:41.480;2311;2024-07-15 08:32:41.480;2738;2024-07-15 08:32:41.480;1031;2024-07-15 08:32:41.480;25.2;2024-07-15 08:32:41.480;0.156;2024-07-15 08:32:41.480;33.8
2024-07-15 08:32:51.471;2414;2024-07-15 08:32:51.471;2703;2024-07-15 08:32:51.471;1541;2024-07-15 08:32:51.471;25.3;2024-07-15 08:32:51.471;0.107;2024-07-15 08:32:51.471;34.6
2024-07-15 08:33:01.464;2448;2024-07-15 08:33:01.464;2671;2024-07-15 08:33:01.464;2014;2024-07-15 08:33:01.464;25.2;2024-07-15 08:33:01.464;0.083;2024-07-15 08:33:01.464;35.1
2024-07-15 08:33:11.445;2467;2024-07-15 08:33:11.445;2612;2024-07-15 08:33:11.445;2818;2024-07-15 08:33:11.445;25.2;2024-07-15 08:33:11.445;0.056;2024-07-15 08:33:11.445;33.1
2024-07-15 08:33:21.443;2458;2024-07-15 08:33:21.443;2563;2024-07-15 08:33:21.443;3676;2024-07-15 08:33:21.443;25.3;2024-07-15 08:33:21.443;0.041;2024-07-15 08:33:21.443;31.7
2024-07-15 08:34:44.946;815;2024-07-15 08:34:44.946;2059;2024-07-15 08:34:44.946;0;2024-07-15 08:34:44.946;25.3;2024-07-15 08:34:44.946;0.604;2024-07-15 08:34:44.946;0.0
2024-07-15 08:34:54.931;1037;2024-07-15 08:34:54.931;2096;2024-07-15 08:34:54.931;62;2024-07-15 08:34:54.931;25.3;2024-07-15 08:34:54.931;0.505;2024-07-15 08:34:54.931;6.6
2024-07-15 08:35:04.922;1046;2024-07-15 08:35:04.922;2131;2024-07-15 08:35:04.922;112;2024-07-15 08:35:04.922;25.2;2024-07-15 08:35:04.922;0.509;2024-07-15 08:35:04.922;12.0
2024-07-15 08:35:14.913;1106;2024-07-15 08:35:14.913;2173;2024-07-15 08:35:14.913;161;2024-07-15 08:35:14.913;25.3;2024-07-15 08:35:14.913;0.491;2024-07-15 08:35:14.913;16.6
2024-07-15 08:35:24.899;1196;2024-07-15 08:35:24.899;2188;2024-07-15 08:35:24.899;222;2024-07-15 08:35:24.899;25.3;2024-07-15 08:35:24.899;0.453;2024-07-15 08:35:24.899;21.1
2024-07-15 08:35:34.893;1307;2024-07-15 08:35:34.893;2177;2024-07-15 08:35:34.893;307;2024-07-15 08:35:34.893;25.3;2024-07-15 08:35:34.893;0.400;2024-07-15 08:35:34.893;25.8
2024-07-15 08:35:44.885;1472;2024-07-15 08:35:44.885;2170;2024-07-15 08:35:44.885;467;2024-07-15 08:35:44.885;25.3;2024-07-15 08:35:44.885;0.322;2024-07-15 08:35:44.885;31.6
2024-07-15 08:35:54.875;1598;2024-07-15 08:35:54.875;2120;2024-07-15 08:35:54.875;699;2024-07-15 08:35:54.875;25.2;2024-07-15 08:35:54.875;0.246;2024-07-15 08:35:54.875;36.1
2024-07-15 08:36:04.865;1705;2024-07-15 08:36:04.865;2074;2024-07-15 08:36:04.865;1031;2024-07-15 08:36:04.865;25.3;2024-07-15 08:36:04.865;0.178;2024-07-15 08:36:04.865;38.5
2024-07-15 08:36:14.855;1797;2024-07-15 08:36:14.855;2066;2024-07-15 08:36:14.855;1541;2024-07-15 08:36:14.855;25.3;2024-07-15 08:36:14.855;0.130;2024-07-15 08:36:14.855;42.1
2024-07-15 08:36:24.835;1828;2024-07-15 08:36:24.835;2022;2024-07-15 08:36:24.835;2013;2024-07-15 08:36:24.835;25.3;2024-07-15 08:36:24.835;0.096;2024-07-15 08:36:24.835;40.6
2024-07-15 08:36:34.825;1843;2024-07-15 08:36:34.825;1980;2024-07-15 08:36:34.825;2817;2024-07-15 08:36:34.825;25.3;2024-07-15 08:36:34.825;0.069;2024-07-15 08:36:34.825;40.8
2024-07-15 08:36:44.820;1870;2024-07-15 08:36:44.820;1953;2024-07-15 08:36:44.820;3673;2024-07-15 08:36:44.820;25.3;2024-07-15 08:36:44.820;0.042;2024-07-15 08:36:44.820;32.4
2024-07-15 08:38:21.065;648;2024-07-15 08:38:21.065;1592;2024-07-15 08:38:21.065;0;2024-07-15 08:38:21.065;25.4;2024-07-15 08:38:21.065;0.593;2024-07-15 08:38:21.065;0.0
2024-07-15 08:38:31.055;830;2024-07-15 08:38:31.055;1587;2024-07-15 08:38:31.055;62;2024-07-15 08:38:31.055;25.4;2024-07-15 08:38:31.055;0.477;2024-07-15 08:38:31.055;6.2
2024-07-15 08:38:41.044;834;2024-07-15 08:38:41.044;1641;2024-07-15 08:38:41.044;112;2024-07-15 08:38:41.044;25.4;2024-07-15 08:38:41.044;0.492;2024-07-15 08:38:41.044;11.6
2024-07-15 08:38:51.034;903;2024-07-15 08:38:51.034;1764;2024-07-15 08:38:51.034;162;2024-07-15 08:38:51.034;25.4;2024-07-15 08:38:51.034;0.488;2024-07-15 08:38:51.034;16.6
2024-07-15 08:39:01.024;939;2024-07-15 08:39:01.024;1790;2024-07-15 08:39:01.024;224;2024-07-15 08:39:01.024;25.4;2024-07-15 08:39:01.024;0.475;2024-07-15 08:39:01.024;22.3
2024-07-15 08:39:11.015;980;2024-07-15 08:39:11.015;1737;2024-07-15 08:39:11.015;307;2024-07-15 08:39:11.015;25.4;2024-07-15 08:39:11.015;0.436;2024-07-15 08:39:11.015;28.1
2024-07-15 08:39:21.004;1055;2024-07-15 08:39:21.004;1696;2024-07-15 08:39:21.004;467;2024-07-15 08:39:21.004;25.4;2024-07-15 08:39:21.004;0.378;2024-07-15 08:39:21.004;37.1
2024-07-15 08:39:30.994;1121;2024-07-15 08:39:30.994;1614;2024-07-15 08:39:30.994;699;2024-07-15 08:39:30.994;25.4;2024-07-15 08:39:30.994;0.305;2024-07-15 08:39:30.994;44.8
2024-07-15 08:39:40.985;1167;2024-07-15 08:39:40.985;1534;2024-07-15 08:39:40.985;1031;2024-07-15 08:39:40.985;25.4;2024-07-15 08:39:40.985;0.239;2024-07-15 08:39:40.985;51.7
2024-07-15 08:39:50.964;1246;2024-07-15 08:39:50.964;1505;2024-07-15 08:39:50.964;1542;2024-07-15 08:39:50.964;25.4;2024-07-15 08:39:50.964;0.172;2024-07-15 08:39:50.964;55.7
2024-07-15 08:40:00.954;1199;2024-07-15 08:40:00.954;1393;2024-07-15 08:40:00.954;2014;2024-07-15 08:40:00.954;25.5;2024-07-15 08:40:00.954;0.139;2024-07-15 08:40:00.954;58.8
2024-07-15 08:40:10.944;1198;2024-07-15 08:40:10.944;1334;2024-07-15 08:40:10.944;2818;2024-07-15 08:40:10.944;25.4;2024-07-15 08:40:10.944;0.102;2024-07-15 08:40:10.944;60.4
2024-07-15 08:40:20.935;1214;2024-07-15 08:40:20.935;1311;2024-07-15 08:40:20.935;3677;2024-07-15 08:40:20.935;25.4;2024-07-15 08:40:20.935;0.074;2024-07-15 08:40:20.935;57.1
2024-07-15 08:45:21.953;726;2024-07-15 08:45:21.953;1479;2024-07-15 08:45:21.953;0;2024-07-15 08:45:21.953;25.6;2024-07-15 08:45:21.953;0.509;2024-07-15 08:45:21.953;0.0
2024-07-15 08:45:31.943;817;2024-07-15 08:45:31.943;1456;2024-07-15 08:45:31.943;62;2024-07-15 08:45:31.943;25.6;2024-07-15 08:45:31.943;0.439;2024-07-15 08:45:31.943;5.7
2024-07-15 08:45:41.933;830;2024-07-15 08:45:41.933;1475;2024-07-15 08:45:41.933;112;2024-07-15 08:45:41.933;25.6;2024-07-15 08:45:41.933;0.437;2024-07-15 08:45:41.933;10.3
2024-07-15 08:45:51.923;848;2024-07-15 08:45:51.923;1493;2024-07-15 08:45:51.923;162;2024-07-15 08:45:51.923;25.6;2024-07-15 08:45:51.923;0.432;2024-07-15 08:45:51.923;14.7
2024-07-15 08:46:01.913;874;2024-07-15 08:46:01.913;1508;2024-07-15 08:46:01.913;222;2024-07-15 08:46:01.913;25.7;2024-07-15 08:46:01.913;0.420;2024-07-15 08:46:01.913;19.6
2024-07-15 08:46:11.903;870;2024-07-15 08:46:11.903;1457;2024-07-15 08:46:11.903;307;2024-07-15 08:46:11.903;25.7;2024-07-15 08:46:11.903;0.403;2024-07-15 08:46:11.903;26.0
2024-07-15 08:46:21.888;971;2024-07-15 08:46:21.888;1461;2024-07-15 08:46:21.888;467;2024-07-15 08:46:21.888;25.7;2024-07-15 08:46:21.888;0.335;2024-07-15 08:46:21.888;32.9
2024-07-15 08:46:31.883;988;2024-07-15 08:46:31.883;1379;2024-07-15 08:46:31.883;699;2024-07-15 08:46:31.883;25.7;2024-07-15 08:46:31.883;0.284;2024-07-15 08:46:31.883;41.7
2024-07-15 08:46:41.863;1108;2024-07-15 08:46:41.863;1414;2024-07-15 08:46:41.863;1031;2024-07-15 08:46:41.863;25.7;2024-07-15 08:46:41.863;0.216;2024-07-15 08:46:41.863;46.8
2024-07-15 08:46:51.853;1195;2024-07-15 08:46:51.853;1424;2024-07-15 08:46:51.853;1542;2024-07-15 08:46:51.853;25.7;2024-07-15 08:46:51.853;0.161;2024-07-15 08:46:51.853;52.1
2024-07-15 08:47:01.843;1223;2024-07-15 08:47:01.843;1403;2024-07-15 08:47:01.843;2014;2024-07-15 08:47:01.843;25.7;2024-07-15 08:47:01.843;0.128;2024-07-15 08:47:01.843;54.1
2024-07-15 08:47:11.833;1241;2024-07-15 08:47:11.833;1363;2024-07-15 08:47:11.833;2817;2024-07-15 08:47:11.833;25.7;2024-07-15 08:47:11.833;0.090;2024-07-15 08:47:11.833;53.2
2024-07-15 08:47:21.823;1247;2024-07-15 08:47:21.823;1341;2024-07-15 08:47:21.823;3676;2024-07-15 08:47:21.823;25.7;2024-07-15 08:47:21.823;0.070;2024-07-15 08:47:21.823;54.0
2024-07-15 08:49:29.912;356;2024-07-15 08:49:29.912;594;2024-07-15 08:49:29.912;0;2024-07-15 08:49:29.912;25.8;2024-07-15 08:49:29.912;0.401;2024-07-15 08:49:29.912;0.0
2024-07-15 08:49:39.902;373;2024-07-15 08:49:39.902;580;2024-07-15 08:49:39.902;62;2024-07-15 08:49:39.902;25.9;2024-07-15 08:49:39.902;0.357;2024-07-15 08:49:39.902;4.6
2024-07-15 08:49:49.892;345;2024-07-15 08:49:49.892;539;2024-07-15 08:49:49.892;112;2024-07-15 08:49:49.892;25.9;2024-07-15 08:49:49.892;0.360;2024-07-15 08:49:49.892;8.5
2024-07-15 08:49:59.882;355;2024-07-15 08:49:59.882;561;2024-07-15 08:49:59.882;162;2024-07-15 08:49:59.882;25.9;2024-07-15 08:49:59.882;0.367;2024-07-15 08:49:59.882;12.5
2024-07-15 08:50:09.872;361;2024-07-15 08:50:09.872;570;2024-07-15 08:50:09.872;224;2024-07-15 08:50:09.872;25.9;2024-07-15 08:50:09.872;0.367;2024-07-15 08:50:09.872;17.3
2024-07-15 08:50:19.862;374;2024-07-15 08:50:19.862;576;2024-07-15 08:50:19.862;307;2024-07-15 08:50:19.862;25.9;2024-07-15 08:50:19.862;0.351;2024-07-15 08:50:19.862;22.6
2024-07-15 08:50:29.842;398;2024-07-15 08:50:29.842;595;2024-07-15 08:50:29.842;467;2024-07-15 08:50:29.842;25.9;2024-07-15 08:50:29.842;0.331;2024-07-15 08:50:29.842;32.5
2024-07-15 08:50:39.832;420;2024-07-15 08:50:39.832;590;2024-07-15 08:50:39.832;699;2024-07-15 08:50:39.832;25.9;2024-07-15 08:50:39.832;0.288;2024-07-15 08:50:39.832;42.3
2024-07-15 08:50:49.792;447;2024-07-15 08:50:49.792;592;2024-07-15 08:50:49.792;1030;2024-07-15 08:50:49.792;25.9;2024-07-15 08:50:49.792;0.245;2024-07-15 08:50:49.792;53.0
2024-07-15 08:50:59.812;482;2024-07-15 08:50:59.812;598;2024-07-15 08:50:59.812;1541;2024-07-15 08:50:59.812;25.9;2024-07-15 08:50:59.812;0.194;2024-07-15 08:50:59.812;62.8
2024-07-15 08:51:09.802;502;2024-07-15 08:51:09.802;597;2024-07-15 08:51:09.802;2013;2024-07-15 08:51:09.802;25.9;2024-07-15 08:51:09.802;0.159;2024-07-15 08:51:09.802;67.2
2024-07-15 08:51:19.792;519;2024-07-15 08:51:19.792;583;2024-07-15 08:51:19.792;2818;2024-07-15 08:51:19.792;25.9;2024-07-15 08:51:19.792;0.110;2024-07-15 08:51:19.792;65.1
2024-07-15 08:51:29.782;534;2024-07-15 08:51:29.782;586;2024-07-15 08:51:29.782;3674;2024-07-15 08:51:29.782;25.9;2024-07-15 08:51:29.782;0.089;2024-07-15 08:51:29.782;68.7
2024-07-15 08:53:06.332;638;2024-07-15 08:53:06.332;1041;2024-07-15 08:53:06.332;0;2024-07-15 08:53:06.332;26.0;2024-07-15 08:53:06.332;0.387;2024-07-15 08:53:06.332;0.0
2024-07-15 08:53:16.322;704;2024-07-15 08:53:16.322;1074;2024-07-15 08:53:16.322;62;2024-07-15 08:53:16.322;26.0;2024-07-15 08:53:16.322;0.345;2024-07-15 08:53:16.322;4.5
2024-07-15 08:53:26.315;716;2024-07-15 08:53:26.315;1092;2024-07-15 08:53:26.315;112;2024-07-15 08:53:26.315;26.0;2024-07-15 08:53:26.315;0.344;2024-07-15 08:53:26.315;8.1
2024-07-15 08:53:36.302;738;2024-07-15 08:53:36.302;1113;2024-07-15 08:53:36.302;162;2024-07-15 08:53:36.302;26.0;2024-07-15 08:53:36.302;0.337;2024-07-15 08:53:36.302;11.5
2024-07-15 08:53:46.291;764;2024-07-15 08:53:46.291;1154;2024-07-15 08:53:46.291;222;2024-07-15 08:53:46.291;26.0;2024-07-15 08:53:46.291;0.338;2024-07-15 08:53:46.291;15.8
2024-07-15 08:53:56.271;801;2024-07-15 08:53:56.271;1180;2024-07-15 08:53:56.271;307;2024-07-15 08:53:56.271;26.0;2024-07-15 08:53:56.271;0.321;2024-07-15 08:53:56.271;20.7
2024-07-15 08:54:06.262;853;2024-07-15 08:54:06.262;1185;2024-07-15 08:54:06.262;467;2024-07-15 08:54:06.262;26.0;2024-07-15 08:54:06.262;0.280;2024-07-15 08:54:06.262;27.5
2024-07-15 08:54:16.251;923;2024-07-15 08:54:16.251;1212;2024-07-15 08:54:16.251;699;2024-07-15 08:54:16.251;26.0;2024-07-15 08:54:16.251;0.238;2024-07-15 08:54:16.251;34.9
2024-07-15 08:54:26.241;979;2024-07-15 08:54:26.241;1187;2024-07-15 08:54:26.241;1030;2024-07-15 08:54:26.241;26.0;2024-07-15 08:54:26.241;0.175;2024-07-15 08:54:26.241;37.9
2024-07-15 08:54:36.231;1051;2024-07-15 08:54:36.231;1217;2024-07-15 08:54:36.231;1541;2024-07-15 08:54:36.231;26.0;2024-07-15 08:54:36.231;0.136;2024-07-15 08:54:36.231;44.0
2024-07-15 08:54:46.221;1086;2024-07-15 08:54:46.221;1217;2024-07-15 08:54:46.221;2013;2024-07-15 08:54:46.221;26.0;2024-07-15 08:54:46.221;0.108;2024-07-15 08:54:46.221;45.7
2024-07-15 08:54:56.211;1124;2024-07-15 08:54:56.211;1220;2024-07-15 08:54:56.211;2816;2024-07-15 08:54:56.211;26.0;2024-07-15 08:54:56.211;0.079;2024-07-15 08:54:56.211;46.7
2024-07-15 08:55:06.201;1140;2024-07-15 08:55:06.201;1213;2024-07-15 08:55:06.201;3673;2024-07-15 08:55:06.201;26.0;2024-07-15 08:55:06.201;0.060;2024-07-15 08:55:06.201;46.3
2024-07-15 08:56:41.871;762;2024-07-15 08:56:41.871;1417;2024-07-15 08:56:41.871;0;2024-07-15 08:56:41.871;26.1;2024-07-15 08:56:41.871;0.462;2024-07-15 08:56:41.871;0.0
2024-07-15 08:56:51.851;883;2024-07-15 08:56:51.851;1436;2024-07-15 08:56:51.851;62;2024-07-15 08:56:51.851;26.1;2024-07-15 08:56:51.851;0.385;2024-07-15 08:56:51.851;5.0
2024-07-15 08:57:01.851;907;2024-07-15 08:57:01.851;1471;2024-07-15 08:57:01.851;112;2024-07-15 08:57:01.851;26.2;2024-07-15 08:57:01.851;0.383;2024-07-15 08:57:01.851;9.0
2024-07-15 08:57:11.801;939;2024-07-15 08:57:11.801;1509;2024-07-15 08:57:11.801;162;2024-07-15 08:57:11.801;26.2;2024-07-15 08:57:11.801;0.378;2024-07-15 08:57:11.801;12.9
2024-07-15 08:57:21.821;977;2024-07-15 08:57:21.821;1534;2024-07-15 08:57:21.821;222;2024-07-15 08:57:21.821;26.2;2024-07-15 08:57:21.821;0.363;2024-07-15 08:57:21.821;16.9
2024-07-15 08:57:31.810;1015;2024-07-15 08:57:31.810;1547;2024-07-15 08:57:31.810;307;2024-07-15 08:57:31.810;26.2;2024-07-15 08:57:31.810;0.344;2024-07-15 08:57:31.810;22.2
2024-07-15 08:57:41.801;1027;2024-07-15 08:57:41.801;1473;2024-07-15 08:57:41.801;466;2024-07-15 08:57:41.801;26.2;2024-07-15 08:57:41.801;0.303;2024-07-15 08:57:41.801;29.7
2024-07-15 08:57:51.810;1130;2024-07-15 08:57:51.810;1510;2024-07-15 08:57:51.810;699;2024-07-15 08:57:51.810;26.2;2024-07-15 08:57:51.810;0.252;2024-07-15 08:57:51.810;37.0
2024-07-15 08:58:01.800;1215;2024-07-15 08:58:01.800;1519;2024-07-15 08:58:01.800;1030;2024-07-15 08:58:01.800;26.2;2024-07-15 08:58:01.800;0.200;2024-07-15 08:58:01.800;43.3
2024-07-15 08:58:11.791;1294;2024-07-15 08:58:11.791;1520;2024-07-15 08:58:11.791;1539;2024-07-15 08:58:11.791;26.2;2024-07-15 08:58:11.791;0.149;2024-07-15 08:58:11.791;48.2
2024-07-15 08:58:21.781;1309;2024-07-15 08:58:21.781;1480;2024-07-15 08:58:21.781;2013;2024-07-15 08:58:21.781;26.2;2024-07-15 08:58:21.781;0.116;2024-07-15 08:58:21.781;49.0
2024-07-15 08:58:31.770;1334;2024-07-15 08:58:31.770;1465;2024-07-15 08:58:31.770;2816;2024-07-15 08:58:31.770;26.2;2024-07-15 08:58:31.770;0.089;2024-07-15 08:58:31.770;52.6
2024-07-15 08:58:41.760;1343;2024-07-15 08:58:41.760;1436;2024-07-15 08:58:41.760;3674;2024-07-15 08:58:41.760;26.2;2024-07-15 08:58:41.760;0.065;2024-07-15 08:58:41.760;50.2
2024-07-15 08:59:59.680;334;2024-07-15 08:59:59.680;580;2024-07-15 08:59:59.680;0;2024-07-15 08:59:59.680;26.1;2024-07-15 08:59:59.680;0.424;2024-07-15 08:59:59.680;0.0
2024-07-15 09:00:09.670;514;2024-07-15 09:00:09.670;871;2024-07-15 09:00:09.670;62;2024-07-15 09:00:09.670;26.1;2024-07-15 09:00:09.670;0.410;2024-07-15 09:00:09.670;5.3
2024-07-15 09:00:19.660;443;2024-07-15 09:00:19.660;819;2024-07-15 09:00:19.660;112;2024-07-15 09:00:19.660;26.1;2024-07-15 09:00:19.660;0.459;2024-07-15 09:00:19.660;10.8
2024-07-15 09:00:29.650;528;2024-07-15 09:00:29.650;925;2024-07-15 09:00:29.650;162;2024-07-15 09:00:29.650;26.1;2024-07-15 09:00:29.650;0.429;2024-07-15 09:00:29.650;14.6
2024-07-15 09:00:39.641;486;2024-07-15 09:00:39.641;827;2024-07-15 09:00:39.641;222;2024-07-15 09:00:39.641;26.1;2024-07-15 09:00:39.641;0.412;2024-07-15 09:00:39.641;19.2
2024-07-15 09:00:49.630;485;2024-07-15 09:00:49.630;818;2024-07-15 09:00:49.630;307;2024-07-15 09:00:49.630;26.1;2024-07-15 09:00:49.630;0.407;2024-07-15 09:00:49.630;26.2
2024-07-15 09:00:59.610;570;2024-07-15 09:00:59.610;883;2024-07-15 09:00:59.610;466;2024-07-15 09:00:59.610;26.1;2024-07-15 09:00:59.610;0.354;2024-07-15 09:00:59.610;34.6
2024-07-15 09:01:09.605;606;2024-07-15 09:01:09.605;893;2024-07-15 09:01:09.605;699;2024-07-15 09:01:09.605;26.1;2024-07-15 09:01:09.605;0.321;2024-07-15 09:01:09.605;47.1
