Sync,Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm
,,,D,,"Device Nr: #1, DIVING-PAM-II (UWFC0119A)",,,,,,,,,,,,,,,
LCE,24-08-15,12:28:01.362,F,676,719,762,3661,0.056,43.1,508,0.42,0.169,-0.597,0.119,-0.184,1.156,-0.212,463,622,0.256
,24-08-15,12:31:24.925,REG1,,"#1: alpha: 0.064, ETRm: 58.505, Ik: 909.255   ( beta: 0.021, ETRmPot: 123.650 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-15,12:31:24.925,REG2,,"#1: alpha: 0.056, ETRm: 57.652, Ik: 1025.684   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-15,12:31:26.321,FO,677,322,459,0,0.298,0.0,0,0.42,0,0,0,0,0,0,322,459,0.298
,24-08-15,12:31:36.309,F,678,329,462,62,0.288,3.7,318,0.42,0.924,-0.051,0.893,-0.006,0.717,-0.005,322,459,0.298
,24-08-15,12:31:46.297,F,679,336,466,112,0.279,6.6,321,0.42,0.897,-0.058,0.857,-0.015,0.732,-0.011,322,459,0.298
,24-08-15,12:31:56.290,F,680,341,475,162,0.282,9.6,329,0.42,0.918,-0.066,0.886,-0.034,0.743,-0.025,322,459,0.298
,24-08-15,12:32:06.276,F,681,354,492,222,0.280,13.1,334,0.42,0.873,-0.153,0.824,-0.067,0.771,-0.051,322,459,0.298
,24-08-15,12:32:16.270,F,682,371,513,307,0.277,17.9,342,0.42,0.830,-0.248,0.765,-0.105,0.808,-0.085,322,459,0.298
,24-08-15,12:32:26.260,F,683,393,530,466,0.258,25.2,348,0.42,0.753,-0.328,0.667,-0.134,0.856,-0.114,322,459,0.298
,24-08-15,12:32:36.250,F,684,416,541,697,0.231,33.8,356,0.42,0.676,-0.350,0.579,-0.152,0.906,-0.137,322,459,0.298
,24-08-15,12:32:46.240,F,685,451,561,1027,0.196,42.3,359,0.42,0.545,-0.474,0.434,-0.182,0.983,-0.179,322,459,0.298
,24-08-15,12:32:56.230,F,686,482,572,1535,0.157,50.6,364,0.42,0.433,-0.518,0.327,-0.198,1.050,-0.207,322,459,0.298
,24-08-15,12:33:06.220,F,687,502,581,2006,0.136,57.3,369,0.42,0.373,-0.547,0.274,-0.210,1.094,-0.230,322,459,0.298
,24-08-15,12:33:16.210,F,688,527,586,2805,0.101,59.5,376,0.42,0.281,-0.533,0.200,-0.217,1.148,-0.249,322,459,0.298
LCE,24-08-15,12:33:26.200,F,689,552,595,3660,0.072,55.3,381,0.42,0.201,-0.562,0.139,-0.229,1.203,-0.275,322,459,0.298
,24-08-15,12:35:40.705,REG1,,"#1: alpha: 0.051, ETRm: 45.484, Ik: 886.607   ( beta: 0.024, ETRmPot: 112.948 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-15,12:35:40.705,REG2,,"#1: alpha: 0.045, ETRm: 44.557, Ik: 984.140   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-15,12:35:42.102,FO,690,346,465,0,0.256,0.0,0,0.42,0,0,0,0,0,0,346,465,0.256
,24-08-15,12:35:52.091,F,691,356,460,62,0.226,2.9,345,0.42,0.904,0.034,0.876,0.011,0.766,0.008,346,465,0.256
,24-08-15,12:36:02.082,F,692,357,465,112,0.232,5.5,343,0.42,0.885,-0.025,0.850,0.000,0.768,0.000,346,465,0.256
,24-08-15,12:36:12.069,F,693,362,475,161,0.238,8.0,349,0.42,0.897,-0.059,0.865,-0.021,0.778,-0.016,346,465,0.256
,24-08-15,12:36:21.998,F,694,366,475,222,0.229,10.7,340,0.42,0.807,-0.134,0.750,-0.021,0.787,-0.016,346,465,0.256
,24-08-15,12:36:31.995,F,695,364,471,307,0.227,14.6,339,0.42,0.811,-0.109,0.755,-0.013,0.783,-0.010,346,465,0.256
,24-08-15,12:36:42.034,F,696,377,473,466,0.203,19.9,341,0.42,0.727,-0.109,0.658,-0.017,0.811,-0.014,346,465,0.256
,24-08-15,12:36:52.022,F,697,395,478,697,0.174,25.5,340,0.42,0.601,-0.160,0.517,-0.027,0.849,-0.023,346,465,0.256
,24-08-15,12:37:02.018,F,698,405,484,1026,0.163,35.1,347,0.42,0.577,-0.151,0.494,-0.039,0.871,-0.034,346,465,0.256
,24-08-15,12:37:12.001,F,699,433,491,1535,0.118,38.0,350,0.42,0.411,-0.185,0.332,-0.053,0.931,-0.049,346,465,0.256
,24-08-15,12:37:21.998,F,700,447,503,2005,0.111,46.7,352,0.42,0.371,-0.269,0.292,-0.076,0.961,-0.072,346,465,0.256
,24-08-15,12:37:31.984,F,701,465,504,2807,0.077,45.4,354,0.42,0.260,-0.261,0.198,-0.077,1.000,-0.077,346,465,0.256
LCE,24-08-15,12:37:41.973,F,702,480,508,3659,0.055,42.3,360,0.42,0.189,-0.244,0.142,-0.085,1.032,-0.087,346,465,0.256
,24-08-15,12:39:53.031,REG1,,"#1: alpha: 0.053, ETRm: 32.046, Ik: 599.232   ( beta: 0.001, ETRmPot: 35.546 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-15,12:39:53.031,REG2,,"#1: alpha: 0.043, ETRm: 31.534, Ik: 730.998   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-15,12:39:54.531,FO,703,550,740,0,0.257,0.0,0,0.42,0,0,0,0,0,0,550,740,0.257
,24-08-15,12:40:04.521,F,704,576,750,62,0.232,3.0,550,0.42,0.870,-0.053,0.831,-0.013,0.778,-0.010,550,740,0.257
,24-08-15,12:40:14.511,F,705,589,762,112,0.227,5.3,569,0.42,0.896,-0.016,0.866,-0.029,0.796,-0.023,550,740,0.257
,24-08-15,12:40:24.491,F,706,606,784,161,0.227,7.7,571,0.42,0.836,-0.121,0.788,-0.056,0.819,-0.046,550,740,0.257
,24-08-15,12:40:34.421,F,707,616,794,222,0.224,10.4,574,0.42,0.809,-0.158,0.754,-0.068,0.832,-0.056,550,740,0.257
,24-08-15,12:40:44.471,F,708,636,805,306,0.210,13.5,582,0.42,0.758,-0.174,0.694,-0.081,0.859,-0.069,550,740,0.257
,24-08-15,12:40:54.461,F,709,670,818,465,0.181,17.7,587,0.42,0.641,-0.216,0.562,-0.095,0.905,-0.086,550,740,0.257
,24-08-15,12:41:04.451,F,710,706,829,697,0.148,21.7,591,0.42,0.517,-0.253,0.433,-0.107,0.954,-0.102,550,740,0.257
,24-08-15,12:41:14.441,F,711,743,850,1026,0.126,27.1,600,0.42,0.428,-0.316,0.346,-0.129,1.004,-0.130,550,740,0.257
,24-08-15,12:41:24.431,F,712,775,856,1534,0.095,30.6,603,0.42,0.320,-0.332,0.249,-0.136,1.047,-0.142,550,740,0.257
,24-08-15,12:41:34.421,F,713,795,860,2005,0.076,32.0,597,0.42,0.247,-0.384,0.185,-0.140,1.074,-0.150,550,740,0.257
,24-08-15,12:41:44.411,F,714,801,847,2805,0.054,31.8,603,0.42,0.189,-0.284,0.142,-0.126,1.082,-0.136,550,740,0.257
LCE,24-08-15,12:41:54.401,F,715,812,847,3659,0.041,31.5,594,0.42,0.138,-0.332,0.101,-0.126,1.097,-0.138,550,740,0.257
,24-08-15,12:49:16.971,REG1,,"#1: alpha: 0.090, ETRm: 53.415, Ik: 595.036   ( beta: 0.003, ETRmPot: 61.265 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-15,12:49:16.971,REG2,,"#1: alpha: 0.074, ETRm: 52.387, Ik: 712.278   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-15,12:49:18.361,FO,716,783,1404,0,0.442,0.0,0,0.42,0,0,0,0,0,0,783,1404,0.442
,24-08-15,12:49:28.351,F,717,839,1334,62,0.371,4.8,762,0.42,0.865,0.079,0.786,0.052,0.598,0.031,783,1404,0.442
,24-08-15,12:49:38.341,F,718,888,1423,112,0.376,8.8,818,0.42,0.884,0.026,0.814,-0.013,0.632,-0.008,783,1404,0.442
,24-08-15,12:49:48.327,F,719,906,1412,161,0.358,12.1,799,0.42,0.825,0.013,0.728,-0.006,0.645,-0.003,783,1404,0.442
,24-08-15,12:49:58.321,F,720,895,1412,222,0.366,17.1,791,0.42,0.833,0.000,0.736,-0.006,0.637,-0.003,783,1404,0.442
,24-08-15,12:50:08.311,F,721,936,1441,307,0.350,22.6,800,0.42,0.788,-0.032,0.674,-0.026,0.667,-0.017,783,1404,0.442
,24-08-15,12:50:18.292,F,722,1002,1453,466,0.310,30.3,802,0.42,0.693,-0.048,0.555,-0.034,0.714,-0.024,783,1404,0.442
,24-08-15,12:50:28.281,F,723,1080,1462,697,0.261,38.2,805,0.42,0.581,-0.058,0.433,-0.040,0.769,-0.030,783,1404,0.442
,24-08-15,12:50:38.272,F,724,1162,1466,1027,0.207,44.6,805,0.42,0.460,-0.064,0.319,-0.042,0.828,-0.035,783,1404,0.442
,24-08-15,12:50:48.261,F,725,1235,1464,1535,0.156,50.3,811,0.42,0.351,-0.052,0.230,-0.041,0.880,-0.036,783,1404,0.442
,24-08-15,12:50:58.258,F,726,1287,1477,2007,0.129,54.4,814,0.42,0.287,-0.068,0.182,-0.049,0.917,-0.046,783,1404,0.442
,24-08-15,12:51:08.241,F,727,1368,1504,2808,0.090,53.1,840,0.42,0.205,-0.069,0.126,-0.066,0.974,-0.064,783,1404,0.442
LCE,24-08-15,12:51:18.231,F,728,1400,1501,3664,0.067,51.6,850,0.42,0.155,-0.048,0.094,-0.065,0.997,-0.064,783,1404,0.442
,24-08-15,12:53:23.351,REG1,,"#1: alpha: 0.091, ETRm: 38.633, Ik: 425.573   ( beta: 0.001, ETRmPot: 41.203 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-15,12:53:23.351,REG2,,"#1: alpha: 0.072, ETRm: 37.956, Ik: 527.801   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-15,12:53:24.750,FO,729,669,1136,0,0.411,0.0,0,0.42,0,0,0,0,0,0,669,1136,0.411
,24-08-15,12:53:34.741,F,730,707,1134,62,0.377,4.9,655,0.42,0.891,-0.026,0.825,0.002,0.622,0.001,669,1136,0.411
,24-08-15,12:53:44.731,F,731,730,1143,112,0.361,8.5,645,0.42,0.829,-0.066,0.732,-0.006,0.643,-0.004,669,1136,0.411
,24-08-15,12:53:54.711,F,732,737,1153,161,0.361,12.2,656,0.42,0.837,-0.064,0.745,-0.015,0.649,-0.010,669,1136,0.411
,24-08-15,12:54:04.701,F,733,790,1197,222,0.340,15.9,667,0.42,0.768,-0.135,0.648,-0.051,0.695,-0.035,669,1136,0.411
,24-08-15,12:54:14.691,F,734,821,1204,307,0.318,20.5,676,0.42,0.725,-0.131,0.597,-0.056,0.723,-0.041,669,1136,0.411
,24-08-15,12:54:24.681,F,735,895,1225,466,0.269,26.3,687,0.42,0.613,-0.152,0.471,-0.073,0.788,-0.057,669,1136,0.411
,24-08-15,12:54:34.671,F,736,979,1242,697,0.212,31.0,615,0.42,0.419,-0.343,0.263,-0.085,0.862,-0.074,669,1136,0.411
,24-08-15,12:54:44.661,F,737,803,957,1027,0.161,34.7,578,0.42,0.406,0.188,0.292,0.187,0.707,0.132,669,1136,0.411
,24-08-15,12:54:54.650,F,738,870,997,1535,0.127,40.9,564,0.42,0.293,0.073,0.190,0.139,0.766,0.107,669,1136,0.411
,24-08-15,12:55:04.640,F,739,886,991,2006,0.106,44.7,567,0.42,0.248,0.092,0.159,0.146,0.780,0.114,669,1136,0.411
,24-08-15,12:55:14.630,F,740,908,948,2808,0.042,24.8,546,0.42,0.100,0.139,0.060,0.198,0.799,0.159,669,1136,0.411
LCE,24-08-15,12:55:24.620,F,741,882,935,3660,0.057,43.8,556,0.42,0.140,0.188,0.088,0.215,0.776,0.167,669,1136,0.411
,24-08-15,12:57:30.850,REG1,,"#1: alpha: 0.105, ETRm: 58.414, Ik: 554.820   ( beta: 0.003, ETRmPot: 67.184 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-15,12:57:30.850,REG2,,"#1: alpha: 0.087, ETRm: 57.119, Ik: 659.586   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-15,12:57:32.230,FO,742,441,832,0,0.470,0.0,0,0.42,0,0,0,0,0,0,441,832,0.470
,24-08-15,12:57:42.230,F,743,483,831,62,0.419,5.5,433,0.42,0.874,-0.018,0.784,0.001,0.581,0.000,441,832,0.470
,24-08-15,12:57:52.240,F,744,474,819,112,0.421,9.9,429,0.42,0.885,0.003,0.801,0.016,0.570,0.009,441,832,0.470
,24-08-15,12:58:02.230,F,745,481,833,161,0.423,14.3,429,0.42,0.871,-0.033,0.777,-0.001,0.578,-0.001,441,832,0.470
,24-08-15,12:58:12.220,F,746,496,853,222,0.419,19.5,435,0.42,0.854,-0.069,0.749,-0.025,0.596,-0.015,441,832,0.470
,24-08-15,12:58:22.210,F,747,520,867,307,0.400,25.8,441,0.42,0.815,-0.090,0.691,-0.040,0.625,-0.025,441,832,0.470
,24-08-15,12:58:32.200,F,748,563,874,466,0.356,34.8,433,0.42,0.705,-0.128,0.542,-0.048,0.677,-0.033,441,832,0.470
,24-08-15,12:58:42.190,F,749,614,875,697,0.298,43.6,435,0.42,0.593,-0.125,0.420,-0.049,0.738,-0.036,441,832,0.470
,24-08-15,12:58:52.180,F,750,675,881,1027,0.234,50.5,440,0.42,0.467,-0.128,0.304,-0.056,0.811,-0.045,441,832,0.470
,24-08-15,12:59:02.170,F,751,733,887,1535,0.174,56.1,441,0.42,0.345,-0.141,0.208,-0.062,0.881,-0.055,441,832,0.470
,24-08-15,12:59:12.159,F,752,761,883,2007,0.138,58.2,440,0.42,0.275,-0.133,0.159,-0.058,0.915,-0.053,441,832,0.470
,24-08-15,12:59:22.149,F,753,781,868,2809,0.100,59.0,441,0.42,0.204,-0.092,0.115,-0.041,0.939,-0.039,441,832,0.470
LCE,24-08-15,12:59:32.140,F,754,810,873,3661,0.072,55.4,446,0.42,0.148,-0.092,0.081,-0.047,0.974,-0.046,441,832,0.470
,24-08-15,13:01:30.349,REG1,,"#1: alpha: 0.080, ETRm: 36.463, Ik: 455.085   ( beta: 0.004, ETRmPot: 43.908 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-15,13:01:30.349,REG2,,"#1: alpha: 0.067, ETRm: 34.963, Ik: 521.495   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-15,13:01:31.739,FO,755,593,947,0,0.374,0.0,0,0.42,0,0,0,0,0,0,593,947,0.374
,24-08-15,13:01:41.719,F,756,650,956,62,0.320,4.2,608,0.42,0.879,0.017,0.822,-0.009,0.686,-0.006,593,947,0.374
,24-08-15,13:01:51.719,F,757,662,978,112,0.323,7.6,613,0.42,0.866,-0.031,0.802,-0.032,0.699,-0.022,593,947,0.374
,24-08-15,13:02:01.709,F,758,680,996,162,0.317,10.8,615,0.42,0.829,-0.076,0.750,-0.049,0.718,-0.035,593,947,0.374
,24-08-15,13:02:11.704,F,759,701,1013,222,0.308,14.4,625,0.42,0.804,-0.096,0.717,-0.065,0.740,-0.048,593,947,0.374
,24-08-15,13:02:21.689,F,760,733,1030,307,0.288,18.6,628,0.42,0.739,-0.136,0.633,-0.081,0.774,-0.062,593,947,0.374
,24-08-15,13:02:31.679,F,761,783,1042,466,0.249,24.4,636,0.42,0.638,-0.147,0.518,-0.091,0.827,-0.076,593,947,0.374
,24-08-15,13:02:41.669,F,762,839,1054,697,0.204,29.9,641,0.42,0.521,-0.167,0.398,-0.102,0.886,-0.090,593,947,0.374
,24-08-15,13:02:51.659,F,763,901,1069,1027,0.157,33.9,644,0.42,0.395,-0.201,0.282,-0.114,0.951,-0.108,593,947,0.374
,24-08-15,13:03:01.649,F,764,950,1071,1534,0.113,36.4,648,0.42,0.286,-0.195,0.195,-0.116,1.003,-0.116,593,947,0.374
,24-08-15,13:03:11.639,F,765,981,1078,2006,0.090,37.9,649,0.42,0.226,-0.212,0.150,-0.122,1.036,-0.126,593,947,0.374
,24-08-15,13:03:21.629,F,766,996,1053,2808,0.054,31.8,633,0.42,0.136,-0.186,0.086,-0.101,1.052,-0.106,593,947,0.374
LCE,24-08-15,13:03:31.619,F,767,998,1044,3661,0.044,33.8,640,0.42,0.114,-0.141,0.073,-0.093,1.054,-0.098,593,947,0.374
,24-08-15,13:05:37.508,REG1,,"#1: alpha: 0.069, ETRm: 56.640, Ik: 818.214   ( beta: 0.006, ETRmPot: 76.626 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-15,13:05:37.508,REG2,,"#1: alpha: 0.058, ETRm: 55.908, Ik: 960.458   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-15,13:05:38.928,FO,768,203,289,0,0.298,0.0,0,0.42,0,0,0,0,0,0,203,289,0.298
,24-08-15,13:05:48.918,F,769,212,293,62,0.276,3.6,205,0.42,0.920,-0.023,0.890,-0.014,0.734,-0.010,203,289,0.298
,24-08-15,13:05:58.908,F,770,215,298,112,0.279,6.6,208,0.42,0.922,-0.047,0.892,-0.030,0.744,-0.023,203,289,0.298
,24-08-15,13:06:08.899,F,771,218,303,161,0.281,9.5,207,0.42,0.885,-0.116,0.840,-0.046,0.754,-0.035,203,289,0.298
,24-08-15,13:06:18.889,F,772,222,309,222,0.282,13.1,210,0.42,0.879,-0.151,0.831,-0.065,0.768,-0.050,203,289,0.298
,24-08-15,13:06:28.878,F,773,227,317,307,0.284,18.3,212,0.42,0.857,-0.221,0.800,-0.088,0.785,-0.069,203,289,0.298
,24-08-15,13:06:38.868,F,774,235,320,466,0.266,26.0,214,0.42,0.802,-0.233,0.730,-0.097,0.813,-0.079,203,289,0.298
,24-08-15,13:06:48.858,F,775,248,325,697,0.237,34.7,217,0.42,0.713,-0.256,0.624,-0.111,0.858,-0.095,203,289,0.298
,24-08-15,13:06:58.848,F,776,265,331,1027,0.199,42.9,218,0.42,0.584,-0.314,0.480,-0.127,0.917,-0.116,203,289,0.298
,24-08-15,13:07:08.839,F,777,281,332,1535,0.154,49.6,220,0.42,0.455,-0.302,0.356,-0.130,0.972,-0.126,203,289,0.298
,24-08-15,13:07:18.825,F,778,295,340,2006,0.132,55.6,221,0.42,0.378,-0.384,0.283,-0.150,1.021,-0.153,203,289,0.298
,24-08-15,13:07:28.818,F,779,311,344,2807,0.096,56.6,226,0.42,0.280,-0.372,0.203,-0.160,1.076,-0.172,203,289,0.298
LCE,24-08-15,13:07:38.808,F,780,324,349,3662,0.072,55.4,227,0.42,0.205,-0.419,0.144,-0.172,1.121,-0.193,203,289,0.298
