Sync,Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm
,24-08-16,09:00:47.866,F,73,1945,2405,697,0.191,28.0,1233,0.42,0.392,0.000,0.249,0.006,0.804,0.005,1247,2419,0.484
,24-08-16,09:00:57.856,F,74,2035,2377,1027,0.144,31.1,1245,0.42,0.302,0.034,0.185,0.018,0.841,0.015,1247,2419,0.484
,24-08-16,09:01:07.845,F,75,2131,2384,1537,0.106,34.2,1249,0.42,0.223,0.032,0.131,0.015,0.881,0.013,1247,2419,0.484
,24-08-16,09:01:17.835,F,76,2187,2380,2009,0.081,34.2,1249,0.42,0.171,0.035,0.098,0.016,0.904,0.015,1247,2419,0.484
,24-08-16,09:01:27.825,F,77,2201,2342,2811,0.060,35.4,1254,0.42,0.130,0.072,0.074,0.033,0.910,0.030,1247,2419,0.484
LCE,24-08-16,09:01:37.815,F,78,2210,2302,3668,0.040,30.8,1241,0.42,0.087,0.095,0.049,0.051,0.914,0.046,1247,2419,0.484
,24-08-16,09:03:09.505,REG1,,"#1: alpha: 0.104, ETRm: 51.900, Ik: 499.074   ( beta: 0.001, ETRmPot: 54.252 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-16,09:03:09.505,REG2,,"#1: alpha: 0.083, ETRm: 51.023, Ik: 618.108   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-16,09:03:10.895,FO,79,637,1280,0,0.502,0.0,0,0.42,0,0,0,0,0,0,637,1280,0.502
,24-08-16,09:03:20.885,F,80,726,1291,61,0.438,5.6,646,0.42,0.876,-0.003,0.779,-0.009,0.567,-0.005,637,1280,0.502
,24-08-16,09:03:30.865,F,81,745,1314,111,0.433,10.1,654,0.42,0.862,-0.026,0.757,-0.026,0.582,-0.015,637,1280,0.502
,24-08-16,09:03:40.855,F,82,771,1346,161,0.427,14.4,658,0.42,0.836,-0.070,0.713,-0.049,0.602,-0.029,637,1280,0.502
,24-08-16,09:03:50.845,F,83,807,1365,221,0.409,19.0,661,0.42,0.793,-0.095,0.650,-0.062,0.630,-0.039,637,1280,0.502
,24-08-16,09:04:00.835,F,84,852,1378,306,0.382,24.5,670,0.42,0.743,-0.101,0.584,-0.071,0.666,-0.048,637,1280,0.502
,24-08-16,09:04:10.825,F,85,941,1391,465,0.324,31.6,666,0.42,0.621,-0.128,0.440,-0.080,0.735,-0.059,637,1280,0.502
,24-08-16,09:04:20.815,F,86,1013,1388,697,0.270,39.5,668,0.42,0.521,-0.120,0.344,-0.078,0.791,-0.061,637,1280,0.502
,24-08-16,09:04:30.805,F,87,1098,1393,1027,0.212,45.7,669,0.42,0.407,-0.126,0.248,-0.081,0.858,-0.070,637,1280,0.502
,24-08-16,09:04:40.795,F,88,1180,1398,1537,0.156,50.4,678,0.42,0.303,-0.120,0.174,-0.084,0.922,-0.078,637,1280,0.502
,24-08-16,09:04:50.785,F,89,1231,1400,2007,0.121,51.0,671,0.42,0.232,-0.134,0.126,-0.086,0.962,-0.083,637,1280,0.502
,24-08-16,09:05:00.775,F,90,1269,1394,2809,0.090,53.1,681,0.42,0.175,-0.109,0.094,-0.082,0.991,-0.081,637,1280,0.502
LCE,24-08-16,09:05:10.765,F,91,1296,1388,3665,0.066,50.8,694,0.42,0.133,-0.079,0.071,-0.078,1.013,-0.079,637,1280,0.502
,24-08-16,09:06:53.204,REG1,,"#1: alpha: 0.089, ETRm: 58.905, Ik: 663.541   ( beta: 0.003, ETRmPot: 69.634 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-16,09:06:53.204,REG2,,"#1: alpha: 0.073, ETRm: 57.874, Ik: 792.074   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-16,09:06:54.715,FO,92,503,863,0,0.417,0.0,0,0.42,0,0,0,0,0,0,503,863,0.417
,24-08-16,09:07:04.705,F,93,541,882,61,0.387,5.0,500,0.42,0.893,-0.061,0.825,-0.022,0.627,-0.014,503,863,0.417
,24-08-16,09:07:14.695,F,94,547,893,111,0.387,9.0,506,0.42,0.894,-0.075,0.827,-0.034,0.634,-0.021,503,863,0.417
,24-08-16,09:07:24.684,F,95,562,915,161,0.386,13.1,510,0.42,0.872,-0.125,0.791,-0.057,0.651,-0.037,503,863,0.417
,24-08-16,09:07:34.674,F,96,579,932,221,0.379,17.6,516,0.42,0.849,-0.156,0.757,-0.074,0.671,-0.050,503,863,0.417
,24-08-16,09:07:44.664,F,97,607,945,306,0.358,23.0,520,0.42,0.795,-0.181,0.681,-0.087,0.703,-0.061,503,863,0.417
,24-08-16,09:07:54.660,F,98,656,960,465,0.317,31.0,524,0.42,0.697,-0.211,0.557,-0.101,0.760,-0.077,503,863,0.417
,24-08-16,09:08:04.642,F,99,709,970,697,0.269,39.4,526,0.42,0.588,-0.233,0.436,-0.110,0.822,-0.091,503,863,0.417
,24-08-16,09:08:14.634,F,100,763,974,1027,0.217,46.8,527,0.42,0.472,-0.242,0.326,-0.114,0.884,-0.101,503,863,0.417
,24-08-16,09:08:24.624,F,101,810,975,1535,0.169,54.5,528,0.42,0.369,-0.242,0.241,-0.115,0.939,-0.108,503,863,0.417
,24-08-16,09:08:34.614,F,102,838,973,2007,0.139,58.6,529,0.42,0.304,-0.233,0.192,-0.113,0.971,-0.110,503,863,0.417
,24-08-16,09:08:44.602,F,103,875,975,2811,0.103,60.8,532,0.42,0.226,-0.231,0.137,-0.115,1.014,-0.117,503,863,0.417
LCE,24-08-16,09:08:54.594,F,104,900,971,3664,0.073,56.2,534,0.42,0.162,-0.214,0.096,-0.111,1.043,-0.116,503,863,0.417
,24-08-16,09:10:58.583,REG1,,"#1: alpha: 0.067, ETRm: 43.185, Ik: 645.360   ( beta: 0.002, ETRmPot: 48.864 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-16,09:10:58.583,REG2,,"#1: alpha: 0.054, ETRm: 42.515, Ik: 781.789   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-16,09:10:59.973,FO,105,432,618,0,0.301,0.0,0,0.42,0,0,0,0,0,0,432,618,0.301
,24-08-16,09:11:09.963,F,106,458,628,61,0.271,3.5,436,0.42,0.885,-0.032,0.842,-0.016,0.741,-0.012,432,618,0.301
,24-08-16,09:11:19.954,F,107,463,635,111,0.271,6.3,441,0.42,0.887,-0.043,0.845,-0.027,0.749,-0.020,432,618,0.301
,24-08-16,09:11:29.943,F,108,472,647,159,0.270,9.0,444,0.42,0.862,-0.091,0.811,-0.045,0.764,-0.034,432,618,0.301
,24-08-16,09:11:39.933,F,109,481,658,221,0.269,12.5,446,0.42,0.835,-0.140,0.774,-0.061,0.778,-0.047,432,618,0.301
,24-08-16,09:11:49.923,F,110,496,667,306,0.256,16.5,451,0.42,0.792,-0.161,0.720,-0.073,0.803,-0.059,432,618,0.301
,24-08-16,09:11:59.913,F,111,517,674,465,0.233,22.8,455,0.42,0.717,-0.177,0.631,-0.083,0.837,-0.070,432,618,0.301
,24-08-16,09:12:09.903,F,112,545,684,697,0.203,29.7,459,0.42,0.618,-0.210,0.520,-0.096,0.882,-0.085,432,618,0.301
,24-08-16,09:12:19.893,F,113,576,690,1027,0.165,35.6,462,0.42,0.500,-0.226,0.401,-0.104,0.932,-0.097,432,618,0.301
,24-08-16,09:12:29.883,F,114,610,698,1535,0.126,40.6,467,0.42,0.381,-0.242,0.292,-0.115,0.987,-0.113,432,618,0.301
,24-08-16,09:12:39.873,F,115,631,703,2006,0.102,43.0,472,0.42,0.312,-0.242,0.233,-0.121,1.021,-0.123,432,618,0.301
,24-08-16,09:12:49.863,F,116,657,707,2808,0.071,41.9,475,0.42,0.216,-0.247,0.156,-0.126,1.063,-0.134,432,618,0.301
LCE,24-08-16,09:12:59.803,F,117,677,717,3662,0.056,43.1,478,0.42,0.167,-0.285,0.118,-0.138,1.095,-0.151,432,618,0.301
,24-08-16,09:15:06.452,REG1,,"#1: alpha: 0.059, ETRm: 37.273, Ik: 629.539   ( beta: 0.002, ETRmPot: 42.025 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-16,09:15:06.452,REG2,,"#1: alpha: 0.048, ETRm: 36.626, Ik: 758.427   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-16,09:15:07.852,FO,118,479,651,0,0.264,0.0,0,0.42,0,0,0,0,0,0,479,651,0.264
,24-08-16,09:15:17.843,F,119,500,658,61,0.240,3.1,483,0.42,0.903,-0.017,0.872,-0.011,0.768,-0.008,479,651,0.264
,24-08-16,09:15:27.832,F,120,505,665,111,0.241,5.6,489,0.42,0.909,-0.023,0.880,-0.021,0.776,-0.017,479,651,0.264
,24-08-16,09:15:37.822,F,121,517,685,159,0.245,8.2,496,0.42,0.889,-0.099,0.853,-0.050,0.794,-0.039,479,651,0.264
,24-08-16,09:15:47.813,F,122,536,699,221,0.233,10.8,500,0.42,0.819,-0.157,0.764,-0.069,0.823,-0.056,479,651,0.264
,24-08-16,09:15:57.797,F,123,542,704,306,0.230,14.8,505,0.42,0.814,-0.157,0.758,-0.075,0.833,-0.063,479,651,0.264
,24-08-16,09:16:07.792,F,124,567,718,465,0.210,20.5,507,0.42,0.716,-0.227,0.640,-0.093,0.871,-0.081,479,651,0.264
,24-08-16,09:16:17.782,F,125,592,719,697,0.177,25.9,511,0.42,0.611,-0.209,0.527,-0.095,0.909,-0.086,479,651,0.264
,24-08-16,09:16:27.772,F,126,622,726,1026,0.143,30.8,515,0.42,0.493,-0.227,0.408,-0.103,0.955,-0.098,479,651,0.264
,24-08-16,09:16:37.782,F,127,656,735,1534,0.107,34.5,518,0.42,0.364,-0.262,0.287,-0.114,1.008,-0.115,479,651,0.264
,24-08-16,09:16:47.772,F,128,679,744,2006,0.087,36.6,523,0.42,0.294,-0.285,0.226,-0.125,1.043,-0.130,479,651,0.264
,24-08-16,09:16:57.762,F,129,707,756,2808,0.065,38.3,523,0.42,0.210,-0.355,0.155,-0.139,1.086,-0.151,479,651,0.264
LCE,24-08-16,09:17:07.752,F,130,722,758,3661,0.047,36.1,522,0.42,0.153,-0.372,0.111,-0.141,1.109,-0.156,479,651,0.264
,24-08-16,09:22:14.293,REG1,,"#1: alpha: 0.054, ETRm: 49.795, Ik: 917.553   ( beta: 0.290, ETRmPot: 789.709 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-16,09:22:14.293,REG2,,"#1: alpha: 0.045, ETRm: 53.147, Ik: 1184.519   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-16,09:22:15.683,FO,131,630,796,0,0.209,0.0,0,0.42,0,0,0,0,0,0,630,796,0.209
,24-08-16,09:22:25.674,F,132,621,772,61,0.196,2.5,597,0.42,0.863,-0.054,0.830,0.031,0.780,0.024,630,796,0.209
,24-08-16,09:22:35.663,F,133,613,784,111,0.218,5.1,607,0.42,0.966,-0.066,0.957,0.015,0.770,0.012,630,796,0.209
,24-08-16,09:22:45.653,F,134,696,947,161,0.265,9.0,694,0.42,0.992,-0.524,0.989,-0.159,0.874,-0.139,630,796,0.209
,24-08-16,09:22:55.643,F,135,752,973,221,0.227,10.5,705,0.42,0.825,-0.614,0.773,-0.182,0.945,-0.172,630,796,0.209
,24-08-16,09:23:05.633,F,136,780,989,306,0.211,13.6,715,0.42,0.763,-0.651,0.699,-0.195,0.980,-0.191,630,796,0.209
,24-08-16,09:23:15.623,F,137,826,1021,465,0.191,18.7,732,0.42,0.675,-0.741,0.598,-0.220,1.038,-0.229,630,796,0.209
,24-08-16,09:23:25.613,F,138,878,1042,695,0.157,22.9,721,0.42,0.511,-0.934,0.420,-0.236,1.103,-0.260,630,796,0.209
,24-08-16,09:23:35.603,F,139,894,1026,1026,0.129,27.8,708,0.42,0.415,-0.916,0.329,-0.224,1.123,-0.252,630,796,0.209
,24-08-16,09:23:45.583,F,140,893,1168,1534,0.235,75.7,820,0.42,0.790,-1.096,0.725,-0.318,1.122,-0.357,630,796,0.209
,24-08-16,09:23:55.573,F,141,1089,1179,2005,0.076,32.0,829,0.42,0.257,-1.108,0.196,-0.325,1.368,-0.444,630,796,0.209
LCE,24-08-16,09:24:05.563,F,142,1117,1184,2805,0.057,33.6,0,0.42,0.057,-6.133,0.000,-0.328,1.403,-0.460,630,796,0.209
,24-08-16,09:25:21.563,REG1,,"#1: alpha: 0.113, ETRm: 52.020, Ik: 458.867   ( beta: 0.002, ETRmPot: 56.686 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-16,09:25:21.563,REG2,,"#1: alpha: 0.091, ETRm: 50.924, Ik: 557.364   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-16,09:25:22.953,FO,143,761,1597,0,0.523,0.0,0,0.42,0,0,0,0,0,0,761,1597,0.523
,24-08-16,09:25:32.943,F,144,798,1580,61,0.495,6.3,752,0.42,0.944,0.010,0.890,0.011,0.500,0.005,761,1597,0.523
,24-08-16,09:25:42.933,F,145,825,1595,111,0.483,11.3,754,0.42,0.916,-0.006,0.837,0.001,0.517,0.000,761,1597,0.523
,24-08-16,09:25:52.923,F,146,853,1601,161,0.467,15.8,736,0.42,0.865,-0.035,0.746,-0.002,0.534,-0.001,761,1597,0.523
,24-08-16,09:26:02.883,F,147,874,1569,221,0.443,20.6,732,0.42,0.830,-0.001,0.695,0.018,0.547,0.010,761,1597,0.523
,24-08-16,09:26:12.902,F,148,915,1536,306,0.404,26.0,717,0.42,0.758,0.020,0.594,0.040,0.573,0.023,761,1597,0.523
,24-08-16,09:26:22.893,F,149,974,1480,463,0.342,33.3,713,0.42,0.660,0.083,0.483,0.079,0.610,0.048,761,1597,0.523
,24-08-16,09:26:32.903,F,150,1059,1473,695,0.281,41.0,719,0.42,0.549,0.098,0.373,0.084,0.663,0.056,761,1597,0.523
,24-08-16,09:26:42.893,F,151,1144,1471,1026,0.222,47.8,729,0.42,0.441,0.112,0.281,0.086,0.716,0.062,761,1597,0.523
,24-08-16,09:26:52.883,F,152,1196,1422,1533,0.159,51.2,722,0.42,0.323,0.163,0.195,0.123,0.749,0.092,761,1597,0.523
