"","Date","Time","Type","sample_id","colony","temp","koa_color","leachate","1:F","alpha","ETRm","Ik","days_of_exposure","treatment"
"174","24-08-16",08:51:38,"REG2","H2.2H",2,"hot","22","high","#1: alpha: 0.087, ETRm: 39.337, Ik: 449.617   (Jassby and Platt 1976)",0.087,39.337,449.617,3,"hot_high"
"175","24-08-16",08:59:36,"REG2","A3.2C",3,"ambient","26","control","#1: alpha: 0.075, ETRm: 32.903, Ik: 439.024   (Jassby and Platt 1976)",0.075,32.903,439.024,3,"ambient_control"
"176","24-08-16",09:03:09,"REG2","A5.2C",5,"ambient","26","control","#1: alpha: 0.083, ETRm: 51.023, Ik: 618.108   (Jassby and Platt 1976)",0.083,51.023,618.108,3,"ambient_control"
"177","24-08-16",09:06:53,"REG2","A8.2C",8,"ambient","22","control","#1: alpha: 0.073, ETRm: 57.874, Ik: 792.074   (Jassby and Platt 1976)",0.073,57.874,792.074,3,"ambient_control"
"178","24-08-16",09:10:58,"REG2","A6.2C",6,"ambient","22","control","#1: alpha: 0.054, ETRm: 42.515, Ik: 781.789   (Jassby and Platt 1976)",0.054,42.515,781.789,3,"ambient_control"
"179","24-08-16",09:15:06,"REG2","A4.2C",4,"ambient","22","control","#1: alpha: 0.048, ETRm: 36.626, Ik: 758.427   (Jassby and Platt 1976)",0.048,36.626,758.427,3,"ambient_control"
"180","24-08-16",09:25:21,"REG2","H8.2L",8,"hot","26","low","#1: alpha: 0.091, ETRm: 50.924, Ik: 557.364   (Jassby and Platt 1976)",0.091,50.924,557.364,3,"hot_low"
"181","24-08-16",09:31:42,"REG2","H9.2L",9,"hot","22","low","#1: alpha: 0.069, ETRm: 35.837, Ik: 517.557   (Jassby and Platt 1976)",0.069,35.837,517.557,3,"hot_low"
"182","24-08-16",09:35:42,"REG2","H3.2L",3,"hot","22/26","low","#1: alpha: 0.058, ETRm: 43.646, Ik: 751.320   (Jassby and Platt 1976)",0.058,43.646,751.32,3,"hot_low"
"183","24-08-16",09:39:24,"REG2","H5.2L",5,"hot","26","low","#1: alpha: 0.066, ETRm: 38.334, Ik: 582.277   (Jassby and Platt 1976)",0.066,38.334,582.277,3,"hot_low"
"184","24-08-16",09:43:40,"REG2","H2.2L",2,"hot","22","low","#1: alpha: 0.074, ETRm: 45.665, Ik: 617.049   (Jassby and Platt 1976)",0.074,45.665,617.049,3,"hot_low"
"185","24-08-16",09:51:09,"REG2","A2.2H",2,"ambient","22","high","#1: alpha: 0.101, ETRm: 43.090, Ik: 424.563   (Jassby and Platt 1976)",0.101,43.09,424.563,3,"ambient_high"
"186","24-08-16",09:54:54,"REG2","A1.2H",1,"ambient","22","high","#1: alpha: 0.099, ETRm: 45.616, Ik: 462.357   (Jassby and Platt 1976)",0.099,45.616,462.357,3,"ambient_high"
"187","24-08-16",09:58:20,"REG2","A5.2H",5,"ambient","26","high","#1: alpha: 0.101, ETRm: 73.848, Ik: 733.976   (Jassby and Platt 1976)",0.101,73.848,733.976,3,"ambient_high"
"188","24-08-16",10:02:00,"REG2","A8.2H",8,"ambient","22","high","#1: alpha: 0.109, ETRm: 44.701, Ik: 410.514   (Jassby and Platt 1976)",0.109,44.701,410.514,3,"ambient_high"
"189","24-08-16",10:05:30,"REG2","A4.2H",4,"ambient","22","high","#1: alpha: 0.102, ETRm: 53.322, Ik: 523.601   (Jassby and Platt 1976)",0.102,53.322,523.601,3,"ambient_high"
"190","24-08-16",10:16:16,"REG2","H10.2C",10,"hot","22","control","#1: alpha: 0.088, ETRm: 44.080, Ik: 502.155   (Jassby and Platt 1976)",0.088,44.08,502.155,3,"hot_control"
"191","24-08-16",10:20:09,"REG2","H8.2C",8,"hot","26","control","#1: alpha: 0.098, ETRm: 46.760, Ik: 477.426   (Jassby and Platt 1976)",0.098,46.76,477.426,3,"hot_control"
"192","24-08-16",10:23:40,"REG2","H2.2C",2,"hot","26","control","#1: alpha: 0.097, ETRm: 52.017, Ik: 535.105   (Jassby and Platt 1976)",0.097,52.017,535.105,3,"hot_control"
"193","24-08-16",10:27:25,"REG2","H1.2C",1,"hot","22","control","#1: alpha: 0.077, ETRm: 43.888, Ik: 572.577   (Jassby and Platt 1976)",0.077,43.888,572.577,3,"hot_control"
"194","24-08-16",10:31:07,"REG2","H3.2C",3,"hot","26","control","#1: alpha: 0.070, ETRm: 45.958, Ik: 652.010   (Jassby and Platt 1976)",0.07,45.958,652.01,3,"hot_control"
"195","24-08-16",10:39:07,"REG2","A7.2L",7,"ambient","26","low","#1: alpha: 0.072, ETRm: 73.744, Ik: 1027.182   (Jassby and Platt 1976)",0.072,73.744,1027.182,3,"ambient_low"
"196","24-08-16",10:43:56,"REG2","A2.2L",2,"ambient","22/26","low","#1: alpha: 0.067, ETRm: 42.394, Ik: 629.609   (Jassby and Platt 1976)",0.067,42.394,629.609,3,"ambient_low"
"197","24-08-16",10:48:06,"REG2","A1.2L",1,"ambient","22/26","low","#1: alpha: 0.067, ETRm: 63.372, Ik: 945.008   (Jassby and Platt 1976)",0.067,63.372,945.008,3,"ambient_low"
"198","24-08-16",10:51:35,"REG2","A5.2L",5,"ambient","26","low","#1: alpha: 0.060, ETRm: 38.560, Ik: 642.418   (Jassby and Platt 1976)",0.06,38.56,642.418,3,"ambient_low"
"199","24-08-16",10:56:02,"REG2","A8.2L",8,"ambient","26","low","#1: alpha: 0.059, ETRm: 44.659, Ik: 763.015   (Jassby and Platt 1976)",0.059,44.659,763.015,3,"ambient_low"
"200","24-08-16",11:10:17,"REG2","H5.2C",5,"hot","26","control","#1: alpha: 0.055, ETRm: 42.471, Ik: 770.909   (Jassby and Platt 1976)",0.055,42.471,770.909,3,"hot_control"
"201","24-08-16",11:14:01,"REG2","H4.2C",4,"hot","26","control","#1: alpha: 0.052, ETRm: 33.975, Ik: 652.889   (Jassby and Platt 1976)",0.052,33.975,652.889,3,"hot_control"
"202","24-08-16",11:18:16,"REG2","H9.2C",9,"hot","26/22","control","#1: alpha: 0.045, ETRm: 56.873, Ik: 1263.602   (Jassby and Platt 1976)",0.045,56.873,1263.602,3,"hot_control"
"203","24-08-16",11:21:59,"REG2","H7.2C",7,"hot","26","control","#1: alpha: 0.038, ETRm: 33.144, Ik: 868.581   (Jassby and Platt 1976)",0.038,33.144,868.581,3,"hot_control"
"204","24-08-16",11:25:39,"REG2","H6.2C",6,"hot","26","control","#1: alpha: 0.062, ETRm: 62.207, Ik: 996.725   (Jassby and Platt 1976)",0.062,62.207,996.725,3,"hot_control"
"205","24-08-16",11:33:38,"REG2","A10.2L",10,"ambient","22","low","#1: alpha: 0.057, ETRm: 28.718, Ik: 504.009   (Jassby and Platt 1976)",0.057,28.718,504.009,3,"ambient_low"
"206","24-08-16",11:37:17,"REG2","A9.2L",9,"ambient","26","low","#1: alpha: 0.054, ETRm: 36.903, Ik: 686.187   (Jassby and Platt 1976)",0.054,36.903,686.187,3,"ambient_low"
"207","24-08-16",11:40:38,"REG2","A4.2L",4,"ambient","26","low","#1: alpha: 0.044, ETRm: 57.160, Ik: 1297.513   (Jassby and Platt 1976)",0.044,57.16,1297.513,3,"ambient_low"
"208","24-08-16",11:44:19,"REG2","A3.2L",3,"ambient","26","low","#1: alpha: 0.048, ETRm: 33.370, Ik: 688.318   (Jassby and Platt 1976)",0.048,33.37,688.318,3,"ambient_low"
"209","24-08-16",11:48:10,"REG2","A6.2L",6,"ambient","22","low","#1: alpha: 0.053, ETRm: 39.865, Ik: 756.342   (Jassby and Platt 1976)",0.053,39.865,756.342,3,"ambient_low"
"210","24-08-16",12:01:06,"REG2","H4.2L",4,"hot","26","low","#1: alpha: 0.072, ETRm: 54.420, Ik: 754.593   (Jassby and Platt 1976)",0.072,54.42,754.593,3,"hot_low"
"211","24-08-16",12:04:48,"REG2","H10.2L",10,"hot","22","low","#1: alpha: 0.052, ETRm: 27.252, Ik: 521.063   (Jassby and Platt 1976)",0.052,27.252,521.063,3,"hot_low"
"212","24-08-16",12:08:15,"REG2","H1.2L",1,"hot","26","low","#1: alpha: 0.087, ETRm: 66.252, Ik: 759.678   (Jassby and Platt 1976)",0.087,66.252,759.678,3,"hot_low"
"213","24-08-16",12:11:56,"REG2","H6.2L",6,"hot","26","low","#1: alpha: 0.064, ETRm: 43.564, Ik: 682.498   (Jassby and Platt 1976)",0.064,43.564,682.498,3,"hot_low"
"214","24-08-16",12:15:26,"REG2","H7.2L",7,"hot","26","low","#1: alpha: 0.072, ETRm: 78.873, Ik: 1096.017   (Jassby and Platt 1976)",0.072,78.873,1096.017,3,"hot_low"
"215","24-08-16",12:22:53,"REG2","A9.2H",9,"ambient","26","high","#1: alpha: 0.068, ETRm: 47.044, Ik: 694.052   (Jassby and Platt 1976)",0.068,47.044,694.052,3,"ambient_high"
"216","24-08-16",12:26:32,"REG2","A7.2H",7,"ambient","26","high","#1: alpha: 0.074, ETRm: 58.293, Ik: 786.233   (Jassby and Platt 1976)",0.074,58.293,786.233,3,"ambient_high"
"217","24-08-16",12:30:49,"REG2","A3.2H",3,"ambient","26","high","#1: alpha: 0.051, ETRm: 33.493, Ik: 661.889   (Jassby and Platt 1976)",0.051,33.493,661.889,3,"ambient_high"
"218","24-08-16",12:34:32,"REG2","A6.2H",6,"ambient","22","high","#1: alpha: 0.069, ETRm: 46.644, Ik: 676.298   (Jassby and Platt 1976)",0.069,46.644,676.298,3,"ambient_high"
"219","24-08-16",12:38:06,"REG2","A10.2H",10,"ambient","26/22","high","#1: alpha: 0.065, ETRm: 30.944, Ik: 476.072   (Jassby and Platt 1976)",0.065,30.944,476.072,3,"ambient_high"
"220","24-08-16",12:49:18,"REG2","H7.2H",7,"hot","22","high","#1: alpha: 0.081, ETRm: 40.621, Ik: 500.950   (Jassby and Platt 1976)",0.081,40.621,500.95,3,"hot_high"
"221","24-08-16",12:53:01,"REG2","H10.2H",10,"hot","26","high","#1: alpha: 0.041, ETRm: 25.114, Ik: 607.598   (Jassby and Platt 1976)",0.041,25.114,607.598,3,"hot_high"
"222","24-08-16",12:56:59,"REG2","H4.2H",4,"hot","26","high","#1: alpha: 0.041, ETRm: 29.130, Ik: 711.658   (Jassby and Platt 1976)",0.041,29.13,711.658,3,"hot_high"
"223","24-08-16",13:01:00,"REG2","H8.2H",8,"hot","26","high","#1: alpha: 0.052, ETRm: 48.079, Ik: 924.563   (Jassby and Platt 1976)",0.052,48.079,924.563,3,"hot_high"
"224","24-08-16",13:11:37,"REG2","H1.2H",1,"hot","26","high","#1: alpha: 0.058, ETRm: 40.338, Ik: 693.606   (Jassby and Platt 1976)",0.058,40.338,693.606,3,"hot_high"
"225","24-08-16",13:18:00,"REG2","A7.2C",7,"ambient","26","control","#1: alpha: 0.096, ETRm: 74.136, Ik: 772.630   (Jassby and Platt 1976)",0.096,74.136,772.63,3,"ambient_control"
"226","24-08-16",13:21:22,"REG2","A9.2C",9,"ambient","22","control","#1: alpha: 0.045, ETRm: 31.696, Ik: 703.923   (Jassby and Platt 1976)",0.045,31.696,703.923,3,"ambient_control"
"227","24-08-16",13:25:01,"REG2","A2.2C",2,"ambient","22","control","#1: alpha: 0.051, ETRm: 26.304, Ik: 514.570   (Jassby and Platt 1976)",0.051,26.304,514.57,3,"ambient_control"
"228","24-08-16",13:28:35,"REG2","A10.2C",10,"ambient","22","control","#1: alpha: 0.054, ETRm: 25.083, Ik: 464.508   (Jassby and Platt 1976)",0.054,25.083,464.508,3,"ambient_control"
"229","24-08-16",13:32:40,"REG2","A1.2C",1,"ambient","22","control","#1: alpha: 0.053, ETRm: 26.541, Ik: 498.420   (Jassby and Platt 1976)",0.053,26.541,498.42,3,"ambient_control"
"230","24-08-17",07:40:33,"REG2","H10.2C",10,"hot","22","control","#1: alpha: 0.054, ETRm: 29.785, Ik: 552.327   (Jassby and Platt 1976)",0.054,29.785,552.327,4,"hot_control"
"231","24-08-17",07:44:57,"REG2","H3.2C",3,"hot","26","control","#1: alpha: 0.084, ETRm: 38.864, Ik: 464.122   (Jassby and Platt 1976)",0.084,38.864,464.122,4,"hot_control"
"232","24-08-17",07:49:03,"REG2","H1.2C",1,"hot","22","control","#1: alpha: 0.073, ETRm: 37.309, Ik: 512.574   (Jassby and Platt 1976)",0.073,37.309,512.574,4,"hot_control"
"233","24-08-17",07:52:46,"REG2","H8.2C",8,"hot","26","control","#1: alpha: 0.075, ETRm: 41.858, Ik: 560.497   (Jassby and Platt 1976)",0.075,41.858,560.497,4,"hot_control"
"234","24-08-17",07:56:19,"REG2","H2.2C",2,"hot","26","control","#1: alpha: 0.059, ETRm: 44.702, Ik: 759.585   (Jassby and Platt 1976)",0.059,44.702,759.585,4,"hot_control"
"235","24-08-17",08:03:49,"REG2","A2.2L",2,"ambient","22","low","#1: alpha: 0.058, ETRm: 41.172, Ik: 713.330   (Jassby and Platt 1976)",0.058,41.172,713.33,4,"ambient_low"
"236","24-08-17",08:07:10,"REG2","A7.2L",7,"ambient","22","low","#1: alpha: 0.054, ETRm: 78.036, Ik: 1445.229   (Jassby and Platt 1976)",0.054,78.036,1445.229,4,"ambient_low"
"237","24-08-17",08:10:27,"REG2","A8.2L",8,"ambient","22","low","#1: alpha: 0.053, ETRm: 40.052, Ik: 758.052   (Jassby and Platt 1976)",0.053,40.052,758.052,4,"ambient_low"
"238","24-08-17",08:13:50,"REG2","A1.2L",1,"ambient","22","low","#1: alpha: 0.075, ETRm: 64.760, Ik: 868.926   (Jassby and Platt 1976)",0.075,64.76,868.926,4,"ambient_low"
"239","24-08-17",08:17:00,"REG2","A5.2L",5,"ambient","22","low","#1: alpha: 0.064, ETRm: 48.029, Ik: 745.756   (Jassby and Platt 1976)",0.064,48.029,745.756,4,"ambient_low"
"240","24-08-17",08:24:15,"REG2","H4.2H",4,"hot","22","high","#1: alpha: 0.097, ETRm: 49.473, Ik: 507.532   (Jassby and Platt 1976)",0.097,49.473,507.532,4,"hot_high"
"241","24-08-17",08:27:26,"REG2","H10.2H",10,"hot","22","high","#1: alpha: 0.083, ETRm: 34.671, Ik: 419.432   (Jassby and Platt 1976)",0.083,34.671,419.432,4,"hot_high"
"242","24-08-17",08:30:48,"REG2","H1.2H",1,"hot","22","high","#1: alpha: 0.081, ETRm: 43.591, Ik: 540.205   (Jassby and Platt 1976)",0.081,43.591,540.205,4,"hot_high"
"243","24-08-17",08:33:54,"REG2","H7.2H",7,"hot","22","high","#1: alpha: 0.090, ETRm: 46.850, Ik: 520.971   (Jassby and Platt 1976)",0.09,46.85,520.971,4,"hot_high"
"244","24-08-17",08:37:59,"REG2","H8.2H",8,"hot","22","high","#1: alpha: 0.099, ETRm: 56.227, Ik: 566.534   (Jassby and Platt 1976)",0.099,56.227,566.534,4,"hot_high"
"245","24-08-17",08:44:48,"REG2","A1.2C",1,"ambient","22","control","#1: alpha: 0.099, ETRm: 34.124, Ik: 344.753   (Jassby and Platt 1976)",0.099,34.124,344.753,4,"ambient_control"
"246","24-08-17",08:48:06,"REG2","A7.2C",7,"ambient","22","control","#1: alpha: 0.075, ETRm: 54.518, Ik: 725.510   (Jassby and Platt 1976)",0.075,54.518,725.51,4,"ambient_control"
"247","24-08-17",08:51:11,"REG2","A10.2C",10,"ambient","22","control","#1: alpha: 0.089, ETRm: 38.421, Ik: 431.391   (Jassby and Platt 1976)",0.089,38.421,431.391,4,"ambient_control"
"248","24-08-17",08:54:23,"REG2","A9.2C",9,"ambient","22","control","#1: alpha: 0.080, ETRm: 53.011, Ik: 660.049   (Jassby and Platt 1976)",0.08,53.011,660.049,4,"ambient_control"
"249","24-08-17",08:58:22,"REG2","A2.2C",2,"ambient","22","control","#1: alpha: 0.090, ETRm: 52.867, Ik: 588.997   (Jassby and Platt 1976)",0.09,52.867,588.997,4,"ambient_control"
"250","24-08-17",09:04:48,"REG2","H1.2L",1,"hot","22","low","#1: alpha: 0.106, ETRm: 64.659, Ik: 609.963   (Jassby and Platt 1976)",0.106,64.659,609.963,4,"hot_low"
"251","24-08-17",09:07:39,"REG2","H4.2L",4,"hot","22","low","#1: alpha: 0.079, ETRm: 62.656, Ik: 792.750   (Jassby and Platt 1976)",0.079,62.656,792.75,4,"hot_low"
"252","24-08-17",09:10:49,"REG2","H6.2L",6,"hot","22","low","#1: alpha: 0.100, ETRm: 52.731, Ik: 528.703   (Jassby and Platt 1976)",0.1,52.731,528.703,4,"hot_low"
"253","24-08-17",09:13:57,"REG2","H10.2L",10,"hot","22","low","#1: alpha: 0.080, ETRm: 45.350, Ik: 567.852   (Jassby and Platt 1976)",0.08,45.35,567.852,4,"hot_low"
"254","24-08-17",09:17:15,"REG2","H7.2L",7,"hot","22","low","#1: alpha: 0.087, ETRm: 94.077, Ik: 1080.295   (Jassby and Platt 1976)",0.087,94.077,1080.295,4,"hot_low"
"255","24-08-17",09:22:46,"REG2","A3.2H",3,"ambient","26","high","#1: alpha: 0.080, ETRm: 52.628, Ik: 661.015   (Jassby and Platt 1976)",0.08,52.628,661.015,4,"ambient_high"
"256","24-08-17",09:25:43,"REG2","A9.2H",9,"ambient","26","high","#1: alpha: 0.074, ETRm: 55.467, Ik: 751.480   (Jassby and Platt 1976)",0.074,55.467,751.48,4,"ambient_high"
"257","24-08-17",09:28:59,"REG2","A7.2H",7,"ambient","22","high","#1: alpha: 0.093, ETRm: 66.330, Ik: 709.719   (Jassby and Platt 1976)",0.093,66.33,709.719,4,"ambient_high"
"258","24-08-17",09:32:09,"REG2","A10.2H",10,"ambient","22","high","#1: alpha: 0.077, ETRm: 51.991, Ik: 677.821   (Jassby and Platt 1976)",0.077,51.991,677.821,4,"ambient_high"
"259","24-08-17",09:37:17,"REG2","A6.2H",6,"ambient","22","high","#1: alpha: 0.066, ETRm: 56.548, Ik: 853.956   (Jassby and Platt 1976)",0.066,56.548,853.956,4,"ambient_high"
"260","24-08-17",09:50:12,"REG2","H9.2C",9,"hot","22","control","#1: alpha: 0.055, ETRm: 34.212, Ik: 626.965   (Jassby and Platt 1976)",0.055,34.212,626.965,4,"hot_control"
"261","24-08-17",09:53:21,"REG2","H4.2C",4,"hot","22","control","#1: alpha: 0.039, ETRm: 29.757, Ik: 771.090   (Jassby and Platt 1976)",0.039,29.757,771.09,4,"hot_control"
"262","24-08-17",09:56:15,"REG2","H7.2C",7,"hot","22","control","#1: alpha: 0.044, ETRm: 47.924, Ik: 1077.948   (Jassby and Platt 1976)",0.044,47.924,1077.948,4,"hot_control"
"263","24-08-17",09:59:29,"REG2","H6.2C",6,"hot","26","control","#1: alpha: 0.044, ETRm: 54.838, Ik: 1254.699   (Jassby and Platt 1976)",0.044,54.838,1254.699,4,"hot_control"
"264","24-08-17",10:05:43,"REG2","H5.2C",5,"hot","22","control","#1: alpha: 0.071, ETRm: 50.181, Ik: 707.381   (Jassby and Platt 1976)",0.071,50.181,707.381,4,"hot_control"
"265","24-08-17",10:05:43,"REG2","H5.2C",5,"hot","22","control","#1: alpha: 0.071, ETRm: 50.181, Ik: 707.381   (Jassby and Platt 1976)",0.071,50.181,707.381,4,"hot_control"
"266","24-08-17",10:11:34,"REG2","A4.2L",4,"ambient","22","low","#1: alpha: 0.097, ETRm: 97.462, Ik: 1004.358   (Jassby and Platt 1976)",0.097,97.462,1004.358,4,"ambient_low"
"267","24-08-17",10:11:34,"REG2","A4.2L",4,"ambient","22","low","#1: alpha: 0.097, ETRm: 97.462, Ik: 1004.358   (Jassby and Platt 1976)",0.097,97.462,1004.358,4,"ambient_low"
"268","24-08-17",10:14:55,"REG2","A10.2L",10,"ambient","24","low","#1: alpha: 0.059, ETRm: 25.914, Ik: 441.367   (Jassby and Platt 1976)",0.059,25.914,441.367,4,"ambient_low"
"269","24-08-17",10:14:55,"REG2","A10.2L",10,"ambient","24","low","#1: alpha: 0.059, ETRm: 25.914, Ik: 441.367   (Jassby and Platt 1976)",0.059,25.914,441.367,4,"ambient_low"
"270","24-08-17",10:18:12,"REG2","A9.2L",9,"ambient","22","low","#1: alpha: 0.058, ETRm: 33.620, Ik: 579.688   (Jassby and Platt 1976)",0.058,33.62,579.688,4,"ambient_low"
"271","24-08-17",10:18:12,"REG2","A9.2L",9,"ambient","22","low","#1: alpha: 0.058, ETRm: 33.620, Ik: 579.688   (Jassby and Platt 1976)",0.058,33.62,579.688,4,"ambient_low"
"272","24-08-17",10:21:28,"REG2","A3.2L",3,"ambient","22","low","#1: alpha: 0.052, ETRm: 38.026, Ik: 725.751   (Jassby and Platt 1976)",0.052,38.026,725.751,4,"ambient_low"
"273","24-08-17",10:21:28,"REG2","A3.2L",3,"ambient","22","low","#1: alpha: 0.052, ETRm: 38.026, Ik: 725.751   (Jassby and Platt 1976)",0.052,38.026,725.751,4,"ambient_low"
"274","24-08-17",10:24:47,"REG2","A6.2L",6,"ambient","22","low","#1: alpha: 0.055, ETRm: 33.811, Ik: 610.086   (Jassby and Platt 1976)",0.055,33.811,610.086,4,"ambient_low"
"275","24-08-17",10:24:47,"REG2","A6.2L",6,"ambient","22","low","#1: alpha: 0.055, ETRm: 33.811, Ik: 610.086   (Jassby and Platt 1976)",0.055,33.811,610.086,4,"ambient_low"
"276","24-08-17",10:31:24,"REG2","A6.2L",6,"ambient","22","low","#1: alpha: 0.058, ETRm: 36.342, Ik: 627.597   (Jassby and Platt 1976)",0.058,36.342,627.597,4,"ambient_low"
"277","24-08-17",10:31:24,"REG2","H2.2H",2,"hot","22","high","#1: alpha: 0.058, ETRm: 36.342, Ik: 627.597   (Jassby and Platt 1976)",0.058,36.342,627.597,4,"hot_high"
"278","24-08-17",10:34:41,"REG2","H2.2H",2,"hot","22","high","#1: alpha: 0.043, ETRm: 41.292, Ik: 955.996   (Jassby and Platt 1976)",0.043,41.292,955.996,4,"hot_high"
"279","24-08-17",10:34:41,"REG2","H2.2H",2,"hot","22","high","#1: alpha: 0.043, ETRm: 41.292, Ik: 955.996   (Jassby and Platt 1976)",0.043,41.292,955.996,4,"hot_high"
"280","24-08-17",10:38:53,"REG2","H5.2H",5,"hot","22","high","#1: alpha: 0.046, ETRm: 37.793, Ik: 813.657   (Jassby and Platt 1976)",0.046,37.793,813.657,4,"hot_high"
"281","24-08-17",10:38:53,"REG2","H5.2H",5,"hot","22","high","#1: alpha: 0.046, ETRm: 37.793, Ik: 813.657   (Jassby and Platt 1976)",0.046,37.793,813.657,4,"hot_high"
"282","24-08-17",10:41:58,"REG2","H3.2H",3,"hot","22","high","#1: alpha: 0.051, ETRm: 38.664, Ik: 758.487   (Jassby and Platt 1976)",0.051,38.664,758.487,4,"hot_high"
"283","24-08-17",10:41:58,"REG2","H3.2H",3,"hot","22","high","#1: alpha: 0.051, ETRm: 38.664, Ik: 758.487   (Jassby and Platt 1976)",0.051,38.664,758.487,4,"hot_high"
"284","24-08-17",10:45:04,"REG2","H9.2H",9,"hot","22","high","#1: alpha: 0.041, ETRm: 54.269, Ik: 1311.532   (Jassby and Platt 1976)",0.041,54.269,1311.532,4,"hot_high"
"285","24-08-17",10:45:04,"REG2","H9.2H",9,"hot","22","high","#1: alpha: 0.041, ETRm: 54.269, Ik: 1311.532   (Jassby and Platt 1976)",0.041,54.269,1311.532,4,"hot_high"
"286","24-08-17",10:48:35,"REG2","H6.2H",6,"hot","22","high","#1: alpha: 0.064, ETRm: 55.158, Ik: 866.080   (Jassby and Platt 1976)",0.064,55.158,866.08,4,"hot_high"
"287","24-08-17",10:48:35,"REG2","H6.2H",6,"hot","22","high","#1: alpha: 0.064, ETRm: 55.158, Ik: 866.080   (Jassby and Platt 1976)",0.064,55.158,866.08,4,"hot_high"
"288","24-08-17",10:55:35,"REG2","A3.2C",3,"ambient","22","control","#1: alpha: 0.083, ETRm: 63.062, Ik: 762.593   (Jassby and Platt 1976)",0.083,63.062,762.593,4,"ambient_control"
"289","24-08-17",10:55:35,"REG2","A3.2C",3,"ambient","22","control","#1: alpha: 0.083, ETRm: 63.062, Ik: 762.593   (Jassby and Platt 1976)",0.083,63.062,762.593,4,"ambient_control"
"290","24-08-17",10:59:31,"REG2","A6.2C",6,"ambient","24","control","#1: alpha: 0.057, ETRm: 62.899, Ik: 1094.717   (Jassby and Platt 1976)",0.057,62.899,1094.717,4,"ambient_control"
"291","24-08-17",10:59:31,"REG2","A6.2C",6,"ambient","24","control","#1: alpha: 0.057, ETRm: 62.899, Ik: 1094.717   (Jassby and Platt 1976)",0.057,62.899,1094.717,4,"ambient_control"
"292","24-08-17",11:03:35,"REG2","A6.2C",6,"ambient","24","control","#1: alpha: 0.061, ETRm: 59.600, Ik: 977.135   (Jassby and Platt 1976)",0.061,59.6,977.135,4,"ambient_control"
"293","24-08-17",11:03:35,"REG2","A4.2C",4,"ambient","22","control","#1: alpha: 0.061, ETRm: 59.600, Ik: 977.135   (Jassby and Platt 1976)",0.061,59.6,977.135,4,"ambient_control"
"294","24-08-17",11:06:42,"REG2","A4.2C",4,"ambient","22","control","#1: alpha: 0.065, ETRm: 41.412, Ik: 638.458   (Jassby and Platt 1976)",0.065,41.412,638.458,4,"ambient_control"
"295","24-08-17",11:06:42,"REG2","A4.2C",4,"ambient","22","control","#1: alpha: 0.065, ETRm: 41.412, Ik: 638.458   (Jassby and Platt 1976)",0.065,41.412,638.458,4,"ambient_control"
"296","24-08-17",11:10:19,"REG2","A5.2C",5,"ambient","24","control","#1: alpha: 0.058, ETRm: 35.053, Ik: 601.533   (Jassby and Platt 1976)",0.058,35.053,601.533,4,"ambient_control"
"297","24-08-17",11:10:19,"REG2","A5.2C",5,"ambient","24","control","#1: alpha: 0.058, ETRm: 35.053, Ik: 601.533   (Jassby and Platt 1976)",0.058,35.053,601.533,4,"ambient_control"
"298","24-08-17",11:13:51,"REG2","A8.2C",8,"ambient","24","control","#1: alpha: 0.048, ETRm: 37.123, Ik: 775.726   (Jassby and Platt 1976)",0.048,37.123,775.726,4,"ambient_control"
"299","24-08-17",11:13:51,"REG2","A8.2C",8,"ambient","24","control","#1: alpha: 0.048, ETRm: 37.123, Ik: 775.726   (Jassby and Platt 1976)",0.048,37.123,775.726,4,"ambient_control"
"300","24-08-17",11:19:58,"REG2","H5.2L",5,"hot","22","low","#1: alpha: 0.085, ETRm: 39.405, Ik: 461.257   (Jassby and Platt 1976)",0.085,39.405,461.257,4,"hot_low"
"301","24-08-17",11:19:58,"REG2","H5.2L",5,"hot","22","low","#1: alpha: 0.085, ETRm: 39.405, Ik: 461.257   (Jassby and Platt 1976)",0.085,39.405,461.257,4,"hot_low"
"302","24-08-17",11:23:08,"REG2","H8.2L",8,"hot","22","low","#1: alpha: 0.065, ETRm: 46.944, Ik: 719.989   (Jassby and Platt 1976)",0.065,46.944,719.989,4,"hot_low"
"303","24-08-17",11:23:08,"REG2","H8.2L",8,"hot","22","low","#1: alpha: 0.065, ETRm: 46.944, Ik: 719.989   (Jassby and Platt 1976)",0.065,46.944,719.989,4,"hot_low"
"304","24-08-17",11:26:20,"REG2","H2.2L",2,"hot","24","low","#1: alpha: 0.074, ETRm: 33.710, Ik: 456.374   (Jassby and Platt 1976)",0.074,33.71,456.374,4,"hot_low"
"305","24-08-17",11:26:20,"REG2","H2.2L",2,"hot","24","low","#1: alpha: 0.074, ETRm: 33.710, Ik: 456.374   (Jassby and Platt 1976)",0.074,33.71,456.374,4,"hot_low"
"306","24-08-17",11:29:15,"REG2","H3.2L",3,"hot","22","low","#1: alpha: 0.055, ETRm: 39.913, Ik: 724.295   (Jassby and Platt 1976)",0.055,39.913,724.295,4,"hot_low"
"307","24-08-17",11:29:15,"REG2","H3.2L",3,"hot","22","low","#1: alpha: 0.055, ETRm: 39.913, Ik: 724.295   (Jassby and Platt 1976)",0.055,39.913,724.295,4,"hot_low"
